Dependency=Location	Dependency=Geometry Building Type ACS	Dependency=Vintage Bidecadal	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Counts	Unnamed: 10
CT_Hartford-Bradley.Intl.AP.725080	Single-Family Detached	<1940	0.032991752	0.4954332870000001	0.379344096	0.001262548	0.059990638	0.030977679	102420.9744	1.0
CT_Hartford-Bradley.Intl.AP.725080	Single-Family Detached	2010s	0.032214386	0.167252329	0.35613503	0.003218496	0.052936998	0.388242761	3339.748742	1.0
CT_Hartford-Bradley.Intl.AP.725080	Single-Family Detached	1940-59s	0.03254204	0.601319672	0.30558527	0.000523338	0.037749173	0.022280507	158150.0168	1.0
CT_Hartford-Bradley.Intl.AP.725080	Single-Family Detached	1960-79s	0.096962972	0.5235060029999999	0.29451824600000004	0.001064591	0.055273491	0.028674696	142459.8883	0.999999999
CT_Hartford-Bradley.Intl.AP.725080	Single-Family Detached	1980-99s	0.077137509	0.519493911	0.253342372	0.0017348670000000002	0.08348962900000001	0.064801712	103695.8038	1.0
CT_Hartford-Bradley.Intl.AP.725080	Single-Family Detached	2000-09s	0.026944501000000003	0.456226129	0.297156162	0.0031512790000000003	0.071297052	0.145224877	41439.22755	1.0
DE_Wilmington-New.Castle.County.AP.724089	Single-Family Detached	<1940	0.125409614	0.41207132	0.35395367200000005	0.0015960529999999998	0.042741033	0.064228309	35974.10199	1.000000001
DE_Wilmington-New.Castle.County.AP.724089	Single-Family Detached	2010s	0.227638353	0.021056587	0.54818859	0.002757068	0.026209727	0.174149676	5791.524566	1.000000001
DE_Wilmington-New.Castle.County.AP.724089	Single-Family Detached	1940-59s	0.109042143	0.388420509	0.4476466120000001	0.001689872	0.020172326	0.033028538	66907.9062	1.0
DE_Wilmington-New.Castle.County.AP.724089	Single-Family Detached	1960-79s	0.197963032	0.342471388	0.384340914	0.0017779120000000004	0.031255183	0.042191571	81853.71155	1.0
DE_Wilmington-New.Castle.County.AP.724089	Single-Family Detached	1980-99s	0.379228189	0.137751195	0.305687322	0.00345167	0.036448204	0.13743342	94643.20875	1.0
DE_Wilmington-New.Castle.County.AP.724089	Single-Family Detached	2000-09s	0.186965199	0.052079052	0.513086979	0.001940896	0.028352044	0.21757583	51608.49568	1.0
FL_Daytona.Beach.Intl.AP.722056	Single-Family Detached	<1940	0.79675905	0.006796034	0.134893298	0.003251528	0.020725123	0.037574968	8783.243213	1.000000001
FL_Daytona.Beach.Intl.AP.722056	Single-Family Detached	2010s	0.8299826709999999	0.001325548	0.143520282	0.001155631	0.00471189	0.019303979	4437.952422	1.000000001
FL_Daytona.Beach.Intl.AP.722056	Single-Family Detached	1940-59s	0.854460095	0.024477656	0.08078512	0.010405471	0.008332815	0.021538843	28406.58587	1.0
FL_Daytona.Beach.Intl.AP.722056	Single-Family Detached	1960-79s	0.88884826	0.012973697	0.067135557	0.006082733000000001	0.009026341	0.015933413	63415.04918	1.000000001
FL_Daytona.Beach.Intl.AP.722056	Single-Family Detached	1980-99s	0.949217865	0.000297288	0.032052643	0.004383089000000001	0.002642527	0.011406588999999998	124364.044	1.000000001
FL_Daytona.Beach.Intl.AP.722056	Single-Family Detached	2000-09s	0.856966405	0.000926684	0.123707231	0.004644188	0.002023978	0.011731513	79335.30309	0.999999999
FL_Jacksonville.Intl.AP.722060	Single-Family Detached	<1940	0.808295117	0.01312314	0.123216808	0.002427252	0.016166023	0.03677166	21814.08423	1.0
FL_Jacksonville.Intl.AP.722060	Single-Family Detached	2010s	0.914652957	0.00067768	0.05679971900000001	0.004175880999999999	0.0031618590000000004	0.020531904	10254.76551	1.0
FL_Jacksonville.Intl.AP.722060	Single-Family Detached	1940-59s	0.87973802	0.009570138	0.066146761	0.008533937	0.004518346	0.031492797	71674.18508	0.999999999
FL_Jacksonville.Intl.AP.722060	Single-Family Detached	1960-79s	0.8826237659999999	0.007176747	0.07330054	0.007155289	0.007040836	0.022702822	103074.8687	1.0
FL_Jacksonville.Intl.AP.722060	Single-Family Detached	1980-99s	0.922629819	0.000217998	0.053872238	0.004051233	0.005951669000000001	0.013277041000000002	149392.8756	0.999999998
FL_Jacksonville.Intl.AP.722060	Single-Family Detached	2000-09s	0.912824783	0.001218826	0.061293377	0.006181831	0.002904227	0.015576956	106156.5733	1.0
FL_Key.West.Intl.AP.722010	Single-Family Detached	<1940	0.679103545	0.00039892	0.00105319	0.266325419	0.00015469	0.052964236	1122.359511	1.0
FL_Key.West.Intl.AP.722010	Single-Family Detached	2010s	0.8958431109999999	0.000343331	0.012216838999999998	0.0008683310000000001	0.002706431	0.088021957	140.5754675	1.0
FL_Key.West.Intl.AP.722010	Single-Family Detached	1940-59s	0.806153353	0.000393839	0.014104289	0.15017618	0.000101791	0.029070548	1757.089458	1.0
FL_Key.West.Intl.AP.722010	Single-Family Detached	1960-79s	0.839372461	0.002141841	0.005768928	0.140004351	0.000234267	0.012478152	3099.5275	1.0
FL_Key.West.Intl.AP.722010	Single-Family Detached	1980-99s	0.911065339	2.8600000000000007e-05	0.003097731	0.060369471	0.000227345	0.02521155	3799.499313	1.000000036
FL_Key.West.Intl.AP.722010	Single-Family Detached	2000-09s	0.950537549	4.06e-05	0.018319809	0.019921455	0.000358001	0.010822612	1251.426594	1.000000026
FL_Miami.Intl.AP.722020	Single-Family Detached	<1940	0.892513098	0.001417417	0.028978437000000006	0.062517673	0.002098303	0.012475072	20014.96555	1.0
FL_Miami.Intl.AP.722020	Single-Family Detached	2010s	0.931989803	0.000801512	0.02497855	0.015856514	0.001328512	0.025045109	6527.35044	1.0
FL_Miami.Intl.AP.722020	Single-Family Detached	1940-59s	0.918219394	0.000256825	0.023550973	0.04837307	0.001106561	0.008493176	174144.7895	0.999999999
FL_Miami.Intl.AP.722020	Single-Family Detached	1960-79s	0.930892636	0.0004544730000000001	0.032599488	0.028919838	0.000749935	0.006383631	223526.9827	1.000000001
FL_Miami.Intl.AP.722020	Single-Family Detached	1980-99s	0.955012598	0.000489273	0.017694098000000002	0.022867302000000003	0.000381263	0.003555467	238872.3625	1.000000001
FL_Miami.Intl.AP.722020	Single-Family Detached	2000-09s	0.949294903	0.00042355	0.02204414	0.020169233	0.000225935	0.007842239	103424.0917	1.0
FL_Orlando.Intl.AP.722050	Single-Family Detached	<1940	0.873128903	0.00838105	0.08625061099999999	0.012382503	0.006369411	0.013487521	46098.21384	0.999999999
FL_Orlando.Intl.AP.722050	Single-Family Detached	2010s	0.898621109	0.0007744910000000001	0.083604869	0.006397739	0.002549887	0.008051906	36693.64191000001	1.000000001
FL_Orlando.Intl.AP.722050	Single-Family Detached	1940-59s	0.937520627	0.006082132	0.030323365	0.011007102	0.002612834	0.012453939	212889.5587	0.999999999
FL_Orlando.Intl.AP.722050	Single-Family Detached	1960-79s	0.940742762	0.003340085	0.040103266	0.007920804	0.001857672	0.006035411	451830.1691	1.0
FL_Orlando.Intl.AP.722050	Single-Family Detached	1980-99s	0.939916196	0.00068199	0.045942109	0.006453983000000001	0.001838489	0.005167234000000001	651065.251	1.000000001
FL_Orlando.Intl.AP.722050	Single-Family Detached	2000-09s	0.866525388	0.000434287	0.120056262	0.006210911	0.00072749	0.006045661999999999	424026.7334	1.0
FL_Tallahassee.Rgnl.AP.722140	Single-Family Detached	<1940	0.644162775	0.005973333000000001	0.212970897	0.003903169	0.021730236	0.111259589	15735.23934	0.999999999
FL_Tallahassee.Rgnl.AP.722140	Single-Family Detached	2010s	0.917259521	0.0005808769999999999	0.036953702000000005	0.005471812	0.011227923	0.028506164	4927.900174	0.999999999
FL_Tallahassee.Rgnl.AP.722140	Single-Family Detached	1940-59s	0.707890273	0.00838596	0.198612157	0.007382518	0.012111606	0.065617487	42236.18041	1.000000001
FL_Tallahassee.Rgnl.AP.722140	Single-Family Detached	1960-79s	0.800770153	0.005133667	0.123793445	0.004775345	0.010605606000000002	0.054921783	80055.20827	0.999999999
FL_Tallahassee.Rgnl.AP.722140	Single-Family Detached	1980-99s	0.879732662	0.002584299	0.07275419799999999	0.0033633070000000003	0.01134208	0.030223453	84634.58153	0.999999999
FL_Tallahassee.Rgnl.AP.722140	Single-Family Detached	2000-09s	0.909415417	0.001989222	0.048191906	0.006657085	0.006283446	0.027462925	49663.81738	1.000000001
FL_West.Palm.Beach.Intl.AP.722030	Single-Family Detached	<1940	0.887451478	0.0006546880000000001	0.056407436	0.036631415	0.004156355	0.014698628	8920.242131	1.0
FL_West.Palm.Beach.Intl.AP.722030	Single-Family Detached	2010s	0.93036182	0.0003624430000000001	0.055289912	0.007584955999999999	0.000915393	0.005485476	6559.427591	1.0
FL_West.Palm.Beach.Intl.AP.722030	Single-Family Detached	1940-59s	0.925015117	0.000699686	0.025497947000000003	0.031205563	0.002149759	0.015431929	47714.24224	1.000000001
FL_West.Palm.Beach.Intl.AP.722030	Single-Family Detached	1960-79s	0.955058279	0.000788078	0.017111122	0.01891878	0.0006835519999999999	0.007440188	135070.8078	0.999999999
FL_West.Palm.Beach.Intl.AP.722030	Single-Family Detached	1980-99s	0.960506989	0.0007127139999999999	0.019525968	0.013335281	0.000598939	0.005320109	226793.0394	1.0
FL_West.Palm.Beach.Intl.AP.722030	Single-Family Detached	2000-09s	0.943688932	0.000713705	0.037982941	0.010987003	0.000540783	0.006086636	144217.3053	1.0
GA_Athens-Ben.Epps.AP.723110	Single-Family Detached	<1940	0.383602811	0.01540153	0.381374099	0.005587453	0.06170720900000001	0.15232689800000002	13715.04448	1.0
GA_Athens-Ben.Epps.AP.723110	Single-Family Detached	2010s	0.6115196070000001	0.000979554	0.325347221	0.013009136	0.019166973	0.02997751	2957.121609	1.000000001
GA_Athens-Ben.Epps.AP.723110	Single-Family Detached	1940-59s	0.397394178	0.012636713	0.425847787	0.002860605	0.044808893	0.116451824	23867.931	1.0
GA_Athens-Ben.Epps.AP.723110	Single-Family Detached	1960-79s	0.502913151	0.006426839	0.334134682	0.002229799	0.041167478	0.113128052	54128.33074	1.000000001
GA_Athens-Ben.Epps.AP.723110	Single-Family Detached	1980-99s	0.6474960820000001	0.000847694	0.24553057600000006	0.002678276	0.026156275	0.077291097	87998.53559	1.0
GA_Athens-Ben.Epps.AP.723110	Single-Family Detached	2000-09s	0.723835937	0.000852144	0.217324646	0.002552326	0.012404232	0.043030715	65325.45307999999	1.0
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Single-Family Detached	<1940	0.231537325	0.003559608	0.666465616	0.002899078	0.021674952	0.073863421	45641.08461000001	1.0
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Single-Family Detached	2010s	0.313831804	0.000970122	0.65349963	0.002598032	0.003728069	0.025372342000000003	18082.46078	0.999999999
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Single-Family Detached	1940-59s	0.247931249	0.002243366	0.693139958	0.001360796	0.010689242	0.044635389	106704.3746	1.0
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Single-Family Detached	1960-79s	0.243353105	0.002205938	0.699222397	0.001710747	0.008663363	0.044844449	264904.7824	0.999999999
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Single-Family Detached	1980-99s	0.230176723	0.000401144	0.722436344	0.0019916770000000003	0.007299251999999998	0.03769486	532679.3024	1.0
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Single-Family Detached	2000-09s	0.350029265	0.000660588	0.614457618	0.0015623879999999998	0.003119803	0.030170339	346360.3066	1.000000001
GA_Augusta-Bush-Field.722180	Single-Family Detached	<1940	0.459591955	0.009226612	0.373513716	0.002272463	0.022704851	0.132690404	10910.58698	1.000000001
GA_Augusta-Bush-Field.722180	Single-Family Detached	2010s	0.796910076	0.00059818	0.189438997	0.002513335	0.002635526	0.007903887	5621.91698	1.000000001
GA_Augusta-Bush-Field.722180	Single-Family Detached	1940-59s	0.434039225	0.006365833	0.477393451	0.004609637	0.015961197	0.061630657	25576.53152	1.0
GA_Augusta-Bush-Field.722180	Single-Family Detached	1960-79s	0.5027712679999999	0.005517963000000001	0.399882326	0.00316362	0.020613889	0.06805093400000001	51411.55618	1.0
GA_Augusta-Bush-Field.722180	Single-Family Detached	1980-99s	0.541327353	0.001046573	0.40649285	0.001401744	0.009824498	0.039906982	51325.39024	1.0
GA_Augusta-Bush-Field.722180	Single-Family Detached	2000-09s	0.64854052	0.000115079	0.319730392	0.003094973	0.004732995	0.02378604	28322.77208	0.999999999
GA_Columbus.Metro.AP.722255	Single-Family Detached	<1940	0.443628945	0.005710429	0.383087227	0.004672135	0.013774992	0.149126272	15666.576319999998	1.0
GA_Columbus.Metro.AP.722255	Single-Family Detached	2010s	0.901839134	0.000616772	0.062812175	0.005797539	0.012055277	0.016879103	6153.746423	1.0
GA_Columbus.Metro.AP.722255	Single-Family Detached	1940-59s	0.425703723	0.000776757	0.474721892	0.000948246	0.010747525	0.08710185699999999	31815.02927	1.0
GA_Columbus.Metro.AP.722255	Single-Family Detached	1960-79s	0.539212963	0.001131981	0.355518184	0.003675598	0.011422558	0.08903871699999999	54116.51348	1.000000001
GA_Columbus.Metro.AP.722255	Single-Family Detached	1980-99s	0.682977776	0.001540681	0.21504454	0.005489435	0.014366276	0.080581292	49120.95374	1.0
GA_Columbus.Metro.AP.722255	Single-Family Detached	2000-09s	0.8525674540000001	0.000488926	0.100992373	0.002796818	0.005821233	0.037333196	29248.78711	1.0
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Single-Family Detached	<1940	0.547821983	0.003144966	0.28097140800000003	0.001581639	0.022842113	0.143637892	16872.24366	1.000000001
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Single-Family Detached	2010s	0.919766243	0.002165958	0.039505296	0.006320802	0.011766722	0.020474979	3295.480196	1.0
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Single-Family Detached	1940-59s	0.5701201370000001	0.001427124	0.338967379	0.003067895	0.011527643	0.07488982200000001	35476.2735	1.0
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Single-Family Detached	1960-79s	0.651616355	0.001929786	0.246537293	0.0041726770000000005	0.01397568	0.08176821	69960.30099	1.000000001
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Single-Family Detached	1980-99s	0.788786529	0.000554801	0.13898438300000002	0.00367499	0.012604974	0.055394323	66170.5345	1.0
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Single-Family Detached	2000-09s	0.8868680790000001	0.0006251809999999999	0.07010947599999999	0.002345556	0.0035170970000000003	0.036534611	41204.41537	1.0
GA_Savannah.Intl.AP.722070	Single-Family Detached	<1940	0.609548268	0.005813563000000001	0.28000847100000004	0.004029586	0.016098221	0.084501891	10430.09059	1.0
GA_Savannah.Intl.AP.722070	Single-Family Detached	2010s	0.89807062	0.0005677319999999999	0.076550361	0.004997865	0.002149143	0.01766428	5380.830876	1.000000001
GA_Savannah.Intl.AP.722070	Single-Family Detached	1940-59s	0.587857417	0.002285687	0.345877229	0.005095732	0.014586213999999997	0.044297722000000005	25656.13493	1.000000001
GA_Savannah.Intl.AP.722070	Single-Family Detached	1960-79s	0.6853209459999999	0.005411789	0.242987224	0.005163725	0.010871442	0.050244874	45193.25172	1.0
GA_Savannah.Intl.AP.722070	Single-Family Detached	1980-99s	0.805683264	0.0008047169999999999	0.166739818	0.002274837	0.005946880999999999	0.018550483	61379.11865	1.0
GA_Savannah.Intl.AP.722070	Single-Family Detached	2000-09s	0.857022353	0.000224486	0.119317917	0.00256631	0.003603971	0.017264963	51730.56822	1.0
IA_Des.Moines.Intl.AP.725460	Single-Family Detached	<1940	0.11633059	0.008051976	0.64428301	0.003045738	0.037262936	0.191025749	73814.68024	0.999999999
IA_Des.Moines.Intl.AP.725460	Single-Family Detached	2010s	0.244723992	0.001712085	0.590827338	0.0073096340000000015	0.042455843	0.112971108	5826.480022	1.0
IA_Des.Moines.Intl.AP.725460	Single-Family Detached	1940-59s	0.109745824	0.004095491	0.7830036340000001	0.0013360720000000002	0.012220338	0.08959864199999999	50273.64762	1.000000001
IA_Des.Moines.Intl.AP.725460	Single-Family Detached	1960-79s	0.169316109	0.0022346	0.691166614	0.001084588	0.020521355	0.115676735	64991.78107000001	1.000000001
IA_Des.Moines.Intl.AP.725460	Single-Family Detached	1980-99s	0.189190759	0.001460603	0.6306509229999999	0.001095133	0.02307049	0.154532093	47247.31692	1.000000001
IA_Des.Moines.Intl.AP.725460	Single-Family Detached	2000-09s	0.19602103	0.002976502	0.610827434	0.0067213080000000005	0.033325699999999986	0.150128025	39152.75973	0.999999999
IA_Mason.City.Muni.AP.725485	Single-Family Detached	<1940	0.08751962099999999	0.022572056	0.55776374	0.001430465	0.031665788	0.299048329	40696.22276	0.999999999
IA_Mason.City.Muni.AP.725485	Single-Family Detached	2010s	0.18118288	0.000508366	0.248080544	0.087644	0.100618672	0.381965537	723.9586485	0.999999999
IA_Mason.City.Muni.AP.725485	Single-Family Detached	1940-59s	0.08741582	0.013482572	0.7124328000000001	0.003253727	0.014571539	0.168843541	28510.82867	0.999999999
IA_Mason.City.Muni.AP.725485	Single-Family Detached	1960-79s	0.15014628	0.01104495	0.6274310710000001	0.001862995	0.021613868	0.187900836	26930.75474	1.0
IA_Mason.City.Muni.AP.725485	Single-Family Detached	1980-99s	0.119513196	0.0052312520000000005	0.591995381	0.00215787	0.033016773	0.248085529	10311.89943	1.000000001
IA_Mason.City.Muni.AP.725485	Single-Family Detached	2000-09s	0.15072317	0.002340795	0.508023828	0.007422086	0.036437424	0.295052697	5485.261461	1.0
IA_Sioux.City-Sioux.Gateway.AP.725570	Single-Family Detached	<1940	0.19090725600000005	0.020683938	0.557203214	0.003211887	0.0302303	0.197763405	28846.00811	1.0
IA_Sioux.City-Sioux.Gateway.AP.725570	Single-Family Detached	2010s	0.615350497	0.006802458000000001	0.288133478	0.003470758	0.009763972	0.076478838	722.2675534	1.000000001
IA_Sioux.City-Sioux.Gateway.AP.725570	Single-Family Detached	1940-59s	0.15336166699999998	0.014393646	0.701557551	0.004281472	0.015262708	0.111142956	15630.29322	1.0
IA_Sioux.City-Sioux.Gateway.AP.725570	Single-Family Detached	1960-79s	0.310804195	0.012676383	0.569565144	0.00237162	0.012881217	0.09170144	19879.70388	0.999999999
IA_Sioux.City-Sioux.Gateway.AP.725570	Single-Family Detached	1980-99s	0.274627182	0.006224514	0.5078345439999999	0.0050180120000000005	0.021169407	0.185126342	10311.23008	1.000000001
IA_Sioux.City-Sioux.Gateway.AP.725570	Single-Family Detached	2000-09s	0.393078636	0.001589294	0.461262575	0.007170275	0.016780125	0.120119094	6055.493856	0.999999999
IA_Waterloo.Muni.AP.725480	Single-Family Detached	<1940	0.08333951099999999	0.020931321	0.611624707	0.001514949	0.045117249000000005	0.237472263	57954.0939	1.0
IA_Waterloo.Muni.AP.725480	Single-Family Detached	2010s	0.217604094	0.001202566	0.5685269470000001	0.023717492000000003	0.05754233900000001	0.131406561	3640.230996	0.999999999
IA_Waterloo.Muni.AP.725480	Single-Family Detached	1940-59s	0.087518098	0.014155828	0.778229837	0.001501346	0.020379294	0.098215597	41205.84259	1.0
IA_Waterloo.Muni.AP.725480	Single-Family Detached	1960-79s	0.127623206	0.007849193	0.6980670040000001	0.001626986	0.02715182	0.137681791	52793.14344	1.0
IA_Waterloo.Muni.AP.725480	Single-Family Detached	1980-99s	0.114948917	0.002846408	0.634272713	0.003519639	0.044097883	0.200314439	26858.95489	0.999999999
IA_Waterloo.Muni.AP.725480	Single-Family Detached	2000-09s	0.165005282	0.001002883	0.5976313010000001	0.00891266	0.043469139	0.183978735	22609.99051	1.0
ID_Boise.Air.Terminal.726810	Single-Family Detached	<1940	0.243838132	0.063573363	0.498300182	0.008164187	0.140928205	0.045195932	14512.89094	1.000000001
ID_Boise.Air.Terminal.726810	Single-Family Detached	2010s	0.12430187	0.000987944	0.8365832009999999	0.003392996	0.018554409	0.01617958	5815.140283	1.0
ID_Boise.Air.Terminal.726810	Single-Family Detached	1940-59s	0.24148533100000005	0.041873193	0.5936781320000001	0.002519468	0.093722709	0.026721168	24265.18604	1.000000001
