Column Type,Import From Raw,Publish In Full,Data Type,Timeseries Publish In Full,Annual Name,Annual Units,Published Annual Name,Published Annual Name Sightglass,Published Annual Unit,ResStock To Published Annual Unit Conversion Factor,Timeseries Name,Timeseries Units,Published Timeseries Name,Published Timeseries Name Sightglass,Published Timeseries Unit,ResStock To Published Timeseries Unit Conversion Factor,Notes
Calculated,yes,yes,float,no,,,out.propane.heating.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.heating_hp_bkup.energy_consumption_intensity..kwh_per_ft2,out.propane.heating_hp_bkup.energy_consumption_intensity..kwh_per_ft2,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.heating_hp_bkup.energy_savings_intensity..kwh_per_ft2,out.propane.heating_hp_bkup.energy_savings_intensity..kwh_per_ft2,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.hot_water.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.hot_water.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.range_oven.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.range_oven.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.total.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.propane.total.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.site_energy.net.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.site_energy.net.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.site_energy.total.energy_consumption_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy consumption by dividing by conditioned floor area
Calculated,yes,yes,float,no,,,out.site_energy.total.energy_savings_intensity..kwh_per_ft2,,kwh_per_ft2,,,,,,,,Calculated from annual energy savings by dividing by conditioned floor area
Calculated,yes,no,string,no,,,upgrade.clothes_dryer,,,,,,,,,,Indicates the type of clothes dryer the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.cooking_range,,,,,,,,,,Indicates the type of cooking range the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.cooling_setpoint_has_offset,,,,,,,,,,Indicates the cooling setpoint the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.cooling_setpoint_offset_magnitude,,,,,,,,,,Indicates the magnitude of the cooling setpoint the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.cooling_setpoint_offset_period,,,,,,,,,,Indicates the period of the cooling setpoint the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.electric_vehicle_charger,,,,,,,,,,Indicates the electric vehicle charger the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.electric_vehicle_efficiency_increase,,,,,,,,,,Indicates the efficiency increase of the electric vehicle the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.electric_vehicle_ownership,,,,,,,,,,Indicates the electric vehicle ownership of the building the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.heating_fuel,,,,,,,,,,Indicates the heating fuel the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.heating_setpoint_has_offset,,,,,,,,,,Indicates the heating setpoint offset the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.heating_setpoint_offset_magnitude,,,,,,,,,,Indicates the magnitude of the heating setpoint offset the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.heating_setpoint_offset_period,,,,,,,,,,Indicates the period of the heating setpoint offset the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.hvac_cooling_efficiency,,,,,,,,,,Indicates the efficiency of the HVAC cooling the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.hvac_cooling_partial_space_conditioning,,,,,,,,,,Indicates the partial space conditioning of the HVAC cooling the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.hvac_heating_efficiency,,,,,,,,,,Indicates the efficiency of the HVAC heating the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.hvac_heating_type_and_fuel,,,,,,,,,,Indicates the heating type and fuel the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.hvac_secondary_heating_efficiency,,,,,,,,,,Indicates the efficiency of the HVAC secondary heating the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.hvac_secondary_heating_fuel,,,,,,,,,,Indicates the fuel of the HVAC secondary heating the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.infiltration_reduction,,,,,,,,,,Indicates the infiltration reduction of the building the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.insulation_ceiling,,,,,,,,,,Indicates the insulation ceiling of the building the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.misc_hot_tub_spa,,,,,,,,,,Indicates the hot tub or spa the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,no,string,no,,,upgrade.misc_pool_heater,,,,,,,,,,Indicates the pool heater the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.water_heater_efficiency,,,,,,,,,,Indicates the efficiency of the water heater the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.water_heater_fuel,,,,,,,,,,Indicates which fuel is used for the water heater the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.hvac_detailed_performance_data,,,,,,,,,,Indicates the HVAC detailed performance data the model is upgraded to. Blank value indicates no upgrade.
Calculated,yes,yes,string,no,,,upgrade.demand_flexibility_electric_vehicle,,,,,,,,,,Indicates if demand flexibility is applied to electric vehicle in the model. Blank value indicates the upgrade didn't apply.
Calculated,yes,yes,string,no,,,upgrade.demand_flexibility_hvac,,,,,,,,,,Indicates if demand flexibility is applied to HVAC in the model. Blank value indicates the upgrade didn't apply.
Calculated,yes,yes,string,no,,,upgrade.demand_flexibility_random_shift,,,,,,,,,,Indicates the number of minutes of random shift applied for demand flexibility in the model. Blank value indicates the upgrade didn't apply.
Calculated,yes,yes,string,no,,,upgrade.duct_leakage_and_insulation,,,,,,,,,,Indicates the duct leakge to outside and duct insulation the model is upgraded to. Blank value indicates the upgrade didn't apply.
Calculated,yes,yes,string,no,,,upgrade.infiltration,,,,,,,,,,Indicates the infiltration rate the model is upgraded to. Blank value indicates the upgrade didn't apply.
Calculated,yes,yes,string,no,,,upgrade.insulation_wall,,,,,,,,,,Indicates the wall type and insulation the model is upgraded to. Blank value indicates the upgrade didn't apply.
Calculated,yes,yes,string,no,,,upgrade.windows,,,,,,,,,,Only appears when at least one building has this upgrade.
Output,yes,yes,float,no,,,,,,,Site Outdoor Air Drybulb Temperature: Environment,C,out.outdoor_air_dryblub_temp.c,out.outdoor_air_dryblub_temp.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Air Source Heat Pump Airloop Ret Air Zone,C,out.zone_mean_air_temp.air_source_heat_pump_airloop_ret_air_zone.c,out.zone_mean_air_temp.air_source_heat_pump_airloop_ret_air_zone.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Attic - Vented,C,out.zone_mean_air_temp.attic_vented.c,out.zone_mean_air_temp.attic_vented.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Attic - Unvented,C,out.zone_mean_air_temp.attic_unvented.c,out.zone_mean_air_temp.attic_unvented.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Basement - Unconditioned,C,out.zone_mean_air_temp.basement_unconditioned.c,out.zone_mean_air_temp.basement_unconditioned.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Basement - Conditioned,C,out.zone_mean_air_temp.basement_conditioned.c,out.zone_mean_air_temp.basement_conditioned.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Central AC Airloop Ret Air Zone,C,out.zone_mean_air_temp.central_ac_airloop_ret_air_zone.c,out.zone_mean_air_temp.central_ac_airloop_ret_air_zone.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Central AC And Furnace Airloop Ret Air Zone,C,out.zone_mean_air_temp.central_ac_and_furnace_airloop_ret_air_zone.c,out.zone_mean_air_temp.central_ac_and_furnace_airloop_ret_air_zone.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Furnace Airloop Ret Air Zone,C,out.zone_mean_air_temp.furnace_airloop_ret_air_zone.c,out.zone_mean_air_temp.furnace_airloop_ret_air_zone.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Garage,C,out.zone_mean_air_temp.garage.c,out.zone_mean_air_temp.garage.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Ground Source Heat Pump Airloop Ret Air Zone,C,out.zone_mean_air_temp.ground_source_heat_pump_airloop_ret_air_zone.c,out.zone_mean_air_temp.ground_source_heat_pump_airloop_ret_air_zone.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Crawlspace - Unvented,C,out.zone_mean_air_temp.crawlspace_unvented.c,out.zone_mean_air_temp.crawlspace_unvented.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Crawlspace - Vented,C,out.zone_mean_air_temp.crawlspace_vented.c,out.zone_mean_air_temp.crawlspace_vented.c,C,1,
Output,yes,yes,float,no,,,,,,,Zone Mean Air Temperature: Conditioned Space,C,out.zone_mean_air_temp.conditioned_space.c,out.zone_mean_air_temp.conditioned_space.c,C,1,
Calculated,yes,yes,float,no,,,calc.weighted.electricity.ceiling_fan.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.clothes_dryer.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.clothes_washer.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.cooling.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.cooling_fans_pumps.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.dishwasher.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.ev_charging.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.freezer.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.heating.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.heating_fans_pumps.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.heating_hp_bkup.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.heating_hp_bkup_fa.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.hot_water.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.hot_water_solar_th.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.lighting_exterior.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.lighting_garage.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.lighting_interior.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.mech_vent.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.net.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.permanent_spa_heat.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.permanent_spa_pump.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.plug_loads.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.pool_heater.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.pool_pump.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.pv.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.range_oven.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.refrigerator.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.television.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.total.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.electricity.well_pump.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.fuel_oil.heating.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.fuel_oil.heating_hp_bkup.energy_consumption..tbtu,calc.weighted.fuel_oil.heating_hp_bkup.energy_consumption..tbtu,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
Calculated,yes,yes,float,no,,,calc.weighted.fuel_oil.hot_water.energy_consumption..tbtu,,tbtu,,,,,,,,Calculated from annual results by multiplying by weight.
