zip_code,po_name,zip_type,state_abbr,state,reeds_ba,cambium_gea
98575,Quinault,Zip Code Area,WA,Washington,p2,NWPPc
98577,Raymond,Zip Code Area,WA,Washington,p2,NWPPc
98581,Ryderwood,Zip Code Area,WA,Washington,p2,NWPPc
98582,Salkum,Zip Code Area,WA,Washington,p2,NWPPc
98583,Satsop,Post Office or large volume customer,WA,Washington,p2,NWPPc
98584,Shelton,Zip Code Area,WA,Washington,p2,NWPPc
98585,Silver Creek,Zip Code Area,WA,Washington,p2,NWPPc
98586,South Bend,Zip Code Area,WA,Washington,p2,NWPPc
98587,Taholah,Zip Code Area,WA,Washington,p2,NWPPc
98588,Tahuya,Zip Code Area,WA,Washington,p2,NWPPc
98590,Tokeland,Zip Code Area,WA,Washington,p2,NWPPc
98591,Toledo,Zip Code Area,WA,Washington,p2,NWPPc
98592,Union,Zip Code Area,WA,Washington,p2,NWPPc
98593,Vader,Zip Code Area,WA,Washington,p2,NWPPc
98595,Westport,Zip Code Area,WA,Washington,p2,NWPPc
98596,Winlock,Zip Code Area,WA,Washington,p2,NWPPc
98601,Amboy,Zip Code Area,WA,Washington,p2,NWPPc
98602,Appleton,Zip Code Area,WA,Washington,p2,NWPPc
98603,Ariel,Zip Code Area,WA,Washington,p2,NWPPc
98604,Battle Ground,Zip Code Area,WA,Washington,p2,NWPPc
98605,Bingen,Zip Code Area,WA,Washington,p2,NWPPc
98606,Brush Prairie,Zip Code Area,WA,Washington,p2,NWPPc
98607,Camas,Zip Code Area,WA,Washington,p2,NWPPc
98609,Carrolls,Post Office or large volume customer,WA,Washington,p2,NWPPc
98610,Carson,Zip Code Area,WA,Washington,p2,NWPPc
98611,Castle Rock,Zip Code Area,WA,Washington,p2,NWPPc
98612,Cathlamet,Zip Code Area,WA,Washington,p2,NWPPc
98613,Centerville,Zip Code Area,WA,Washington,p2,NWPPc
98614,Chinook,Zip Code Area,WA,Washington,p2,NWPPc
98616,Cougar,Zip Code Area,WA,Washington,p2,NWPPc
98617,Dallesport,Zip Code Area,WA,Washington,p2,NWPPc
98619,Glenwood,Zip Code Area,WA,Washington,p2,NWPPc
98620,Goldendale,Zip Code Area,WA,Washington,p2,NWPPc
98621,Grays River,Zip Code Area,WA,Washington,p2,NWPPc
98622,Heisson,Post Office or large volume customer,WA,Washington,p2,NWPPc
98623,Husum,Post Office or large volume customer,WA,Washington,p2,NWPPc
98624,Ilwaco,Zip Code Area,WA,Washington,p2,NWPPc
98625,Kalama,Zip Code Area,WA,Washington,p2,NWPPc
98626,Kelso,Zip Code Area,WA,Washington,p2,NWPPc
98628,Klickitat,Zip Code Area,WA,Washington,p2,NWPPc
98629,La Center,Zip Code Area,WA,Washington,p2,NWPPc
98631,Long Beach,Zip Code Area,WA,Washington,p2,NWPPc
98632,Longview,Zip Code Area,WA,Washington,p2,NWPPc
98635,Lyle,Zip Code Area,WA,Washington,p2,NWPPc
98637,Nahcotta,Post Office or large volume customer,WA,Washington,p2,NWPPc
98638,Naselle,Zip Code Area,WA,Washington,p2,NWPPc
98639,North Bonneville,Zip Code Area,WA,Washington,p2,NWPPc
98640,Ocean Park,Zip Code Area,WA,Washington,p2,NWPPc
98641,Oysterville,Zip Code Area,WA,Washington,p2,NWPPc
98642,Ridgefield,Zip Code Area,WA,Washington,p2,NWPPc
98643,Rosburg,Zip Code Area,WA,Washington,p2,NWPPc
98644,Seaview,Zip Code Area,WA,Washington,p2,NWPPc
98645,Silverlake,Zip Code Area,WA,Washington,p2,NWPPc
98647,Skamokawa,Zip Code Area,WA,Washington,p2,NWPPc
98648,Stevenson,Zip Code Area,WA,Washington,p2,NWPPc
98649,Toutle,Zip Code Area,WA,Washington,p2,NWPPc
98650,Trout Lake,Zip Code Area,WA,Washington,p2,NWPPc
98651,Underwood,Zip Code Area,WA,Washington,p2,NWPPc
98660,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98661,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98662,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98663,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98664,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98665,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98666,Vancouver,Post Office or large volume customer,WA,Washington,p2,NWPPc
98668,Vancouver,Post Office or large volume customer,WA,Washington,p2,NWPPc
98670,Wahkiacus,Zip Code Area,WA,Washington,p2,NWPPc
98671,Washougal,Zip Code Area,WA,Washington,p2,NWPPc
98672,White Salmon,Zip Code Area,WA,Washington,p2,NWPPc
98673,Wishram,Zip Code Area,WA,Washington,p2,NWPPc
98674,Woodland,Zip Code Area,WA,Washington,p2,NWPPc
98675,Yacolt,Zip Code Area,WA,Washington,p2,NWPPc
98682,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98683,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98684,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98685,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98686,Vancouver,Zip Code Area,WA,Washington,p2,NWPPc
98687,Vancouver,Post Office or large volume customer,WA,Washington,p2,NWPPc
98901,Yakima,Zip Code Area,WA,Washington,p2,NWPPc
98902,Yakima,Zip Code Area,WA,Washington,p2,NWPPc
98903,Yakima,Zip Code Area,WA,Washington,p2,NWPPc
98904,Yakima,Post Office or large volume customer,WA,Washington,p2,NWPPc
98907,Yakima,Post Office or large volume customer,WA,Washington,p2,NWPPc
98908,Yakima,Zip Code Area,WA,Washington,p2,NWPPc
98909,Yakima,Post Office or large volume customer,WA,Washington,p2,NWPPc
98920,Brownstown,Post Office or large volume customer,WA,Washington,p2,NWPPc
98921,Buena,Post Office or large volume customer,WA,Washington,p2,NWPPc
98923,Cowiche,Zip Code Area,WA,Washington,p2,NWPPc
98930,Grandview,Zip Code Area,WA,Washington,p2,NWPPc
98932,Granger,Zip Code Area,WA,Washington,p2,NWPPc
98933,Harrah,Zip Code Area,WA,Washington,p2,NWPPc
98935,Mabton,Zip Code Area,WA,Washington,p2,NWPPc
98936,Moxee,Zip Code Area,WA,Washington,p2,NWPPc
98937,Naches,Zip Code Area,WA,Washington,p2,NWPPc
98938,Outlook,Zip Code Area,WA,Washington,p2,NWPPc
98939,Parker,Post Office or large volume customer,WA,Washington,p2,NWPPc
98942,Selah,Zip Code Area,WA,Washington,p2,NWPPc
98944,Sunnyside,Zip Code Area,WA,Washington,p2,NWPPc
98947,Tieton,Zip Code Area,WA,Washington,p2,NWPPc
98948,Toppenish,Zip Code Area,WA,Washington,p2,NWPPc
98951,Wapato,Zip Code Area,WA,Washington,p2,NWPPc
98952,White Swan,Zip Code Area,WA,Washington,p2,NWPPc
98953,Zillah,Zip Code Area,WA,Washington,p2,NWPPc
99320,Benton City,Zip Code Area,WA,Washington,p2,NWPPc
99322,Bickleton,Zip Code Area,WA,Washington,p2,NWPPc
99323,Burbank,Zip Code Area,WA,Washington,p2,NWPPc
99324,College Place,Zip Code Area,WA,Washington,p2,NWPPc
99328,Dayton,Zip Code Area,WA,Washington,p2,NWPPc
99329,Dixie,Post Office or large volume customer,WA,Washington,p2,NWPPc
99336,Kennewick,Zip Code Area,WA,Washington,p2,NWPPc
99337,Kennewick,Zip Code Area,WA,Washington,p2,NWPPc
99338,Kennewick,Zip Code Area,WA,Washington,p2,NWPPc
99345,Paterson,Post Office or large volume customer,WA,Washington,p2,NWPPc
99346,Plymouth,Post Office or large volume customer,WA,Washington,p2,NWPPc
99347,Pomeroy,Zip Code Area,WA,Washington,p2,NWPPc
99348,Prescott,Zip Code Area,WA,Washington,p2,NWPPc
99350,Prosser,Zip Code Area,WA,Washington,p2,NWPPc
99352,Richland,Zip Code Area,WA,Washington,p2,NWPPc
99353,West Richland,Zip Code Area,WA,Washington,p2,NWPPc
99354,Richland,Zip Code Area,WA,Washington,p2,NWPPc
99356,Roosevelt,Zip Code Area,WA,Washington,p2,NWPPc
99359,Starbuck,Zip Code Area,WA,Washington,p2,NWPPc
99360,Touchet,Zip Code Area,WA,Washington,p2,NWPPc
99361,Waitsburg,Zip Code Area,WA,Washington,p2,NWPPc
99362,Walla Walla,Zip Code Area,WA,Washington,p2,NWPPc
99363,Wallula,Post Office or large volume customer,WA,Washington,p2,NWPPc
99401,Anatone,Zip Code Area,WA,Washington,p2,NWPPc
99402,Asotin,Zip Code Area,WA,Washington,p2,NWPPc
99403,Clarkston,Zip Code Area,WA,Washington,p2,NWPPc
98812,Brewster,Zip Code Area,WA,Washington,p3,NWPPc
98814,Carlton,Zip Code Area,WA,Washington,p3,NWPPc
98819,Conconully,Post Office or large volume customer,WA,Washington,p3,NWPPc
98827,Loomis,Zip Code Area,WA,Washington,p3,NWPPc
98829,Malott,Post Office or large volume customer,WA,Washington,p3,NWPPc
98833,Mazama,Zip Code Area,WA,Washington,p3,NWPPc
98834,Methow,Zip Code Area,WA,Washington,p3,NWPPc
98840,Okanogan,Zip Code Area,WA,Washington,p3,NWPPc
98841,Omak,Zip Code Area,WA,Washington,p3,NWPPc
98844,Oroville,Zip Code Area,WA,Washington,p3,NWPPc
98846,Pateros,Zip Code Area,WA,Washington,p3,NWPPc
98849,Riverside,Zip Code Area,WA,Washington,p3,NWPPc
98855,Tonasket,Zip Code Area,WA,Washington,p3,NWPPc
98856,Twisp,Zip Code Area,WA,Washington,p3,NWPPc
98859,Wauconda,Zip Code Area,WA,Washington,p3,NWPPc
98862,Winthrop,Zip Code Area,WA,Washington,p3,NWPPc
99001,Airway Heights,Zip Code Area,WA,Washington,p3,NWPPc
99003,Chattaroy,Zip Code Area,WA,Washington,p3,NWPPc
99004,Cheney,Zip Code Area,WA,Washington,p3,NWPPc
99005,Colbert,Zip Code Area,WA,Washington,p3,NWPPc
99006,Deer Park,Zip Code Area,WA,Washington,p3,NWPPc
99008,Edwall,Zip Code Area,WA,Washington,p3,NWPPc
99009,Elk,Zip Code Area,WA,Washington,p3,NWPPc
99011,Fairchild Air Force Base,Zip Code Area,WA,Washington,p3,NWPPc
99012,Fairfield,Zip Code Area,WA,Washington,p3,NWPPc
99013,Ford,Zip Code Area,WA,Washington,p3,NWPPc
99014,Four Lakes,Post Office or large volume customer,WA,Washington,p3,NWPPc
99016,Greenacres,Zip Code Area,WA,Washington,p3,NWPPc
99017,Lamont,Zip Code Area,WA,Washington,p3,NWPPc
99018,Latah,Zip Code Area,WA,Washington,p3,NWPPc
99019,Liberty Lake,Zip Code Area,WA,Washington,p3,NWPPc
99020,Marshall,Post Office or large volume customer,WA,Washington,p3,NWPPc
99021,Mead,Zip Code Area,WA,Washington,p3,NWPPc
99022,Medical Lake,Zip Code Area,WA,Washington,p3,NWPPc
99023,Mica,Zip Code Area,WA,Washington,p3,NWPPc
99025,Newman Lake,Zip Code Area,WA,Washington,p3,NWPPc
99026,Nine Mile Falls,Zip Code Area,WA,Washington,p3,NWPPc
99027,Otis Orchards,Zip Code Area,WA,Washington,p3,NWPPc
99029,Reardan,Zip Code Area,WA,Washington,p3,NWPPc
99030,Rockford,Zip Code Area,WA,Washington,p3,NWPPc
99031,Spangle,Zip Code Area,WA,Washington,p3,NWPPc
99032,Sprague,Zip Code Area,WA,Washington,p3,NWPPc
99033,Tekoa,Zip Code Area,WA,Washington,p3,NWPPc
99034,Tumtum,Zip Code Area,WA,Washington,p3,NWPPc
99036,Valleyford,Zip Code Area,WA,Washington,p3,NWPPc
99037,Veradale,Zip Code Area,WA,Washington,p3,NWPPc
99039,Waverly,Zip Code Area,WA,Washington,p3,NWPPc
99040,Wellpinit,Zip Code Area,WA,Washington,p3,NWPPc
99101,Addy,Zip Code Area,WA,Washington,p3,NWPPc
99102,Albion,Post Office or large volume customer,WA,Washington,p3,NWPPc
99103,Almira,Zip Code Area,WA,Washington,p3,NWPPc
99104,Belmont,Post Office or large volume customer,WA,Washington,p3,NWPPc
99105,Benge,Zip Code Area,WA,Washington,p3,NWPPc
99109,Chewelah,Zip Code Area,WA,Washington,p3,NWPPc
99110,Clayton,Zip Code Area,WA,Washington,p3,NWPPc
99111,Colfax,Zip Code Area,WA,Washington,p3,NWPPc
99113,Colton,Zip Code Area,WA,Washington,p3,NWPPc
99114,Colville,Zip Code Area,WA,Washington,p3,NWPPc
99116,Coulee Dam,Zip Code Area,WA,Washington,p3,NWPPc
99117,Creston,Zip Code Area,WA,Washington,p3,NWPPc
99118,Curlew,Zip Code Area,WA,Washington,p3,NWPPc
99119,Cusick,Zip Code Area,WA,Washington,p3,NWPPc
99121,Danville,Zip Code Area,WA,Washington,p3,NWPPc
99122,Davenport,Zip Code Area,WA,Washington,p3,NWPPc
99124,Elmer City,Zip Code Area,WA,Washington,p3,NWPPc
99125,Endicott,Zip Code Area,WA,Washington,p3,NWPPc
99126,Evans,Zip Code Area,WA,Washington,p3,NWPPc
99128,Farmington,Zip Code Area,WA,Washington,p3,NWPPc
99129,Fruitland,Zip Code Area,WA,Washington,p3,NWPPc
99130,Garfield,Zip Code Area,WA,Washington,p3,NWPPc
99131,Gifford,Zip Code Area,WA,Washington,p3,NWPPc
99134,Harrington,Zip Code Area,WA,Washington,p3,NWPPc
99136,Hay,Zip Code Area,WA,Washington,p3,NWPPc
99137,Hunters,Zip Code Area,WA,Washington,p3,NWPPc
99138,Inchelium,Zip Code Area,WA,Washington,p3,NWPPc
99139,Ione,Zip Code Area,WA,Washington,p3,NWPPc
99140,Keller,Zip Code Area,WA,Washington,p3,NWPPc
99141,Kettle Falls,Zip Code Area,WA,Washington,p3,NWPPc
99143,Lacrosse,Zip Code Area,WA,Washington,p3,NWPPc
99144,Lamona,Zip Code Area,WA,Washington,p3,NWPPc
99146,Laurier,Zip Code Area,WA,Washington,p3,NWPPc
99147,Lincoln,Zip Code Area,WA,Washington,p3,NWPPc
99148,Loon Lake,Zip Code Area,WA,Washington,p3,NWPPc
99149,Malden,Post Office or large volume customer,WA,Washington,p3,NWPPc
99150,Malo,Zip Code Area,WA,Washington,p3,NWPPc
99151,Marcus,Zip Code Area,WA,Washington,p3,NWPPc
99152,Metaline,Post Office or large volume customer,WA,Washington,p3,NWPPc
99153,Metaline Falls,Zip Code Area,WA,Washington,p3,NWPPc
99154,Mohler,Zip Code Area,WA,Washington,p3,NWPPc
99155,Nespelem,Zip Code Area,WA,Washington,p3,NWPPc
99156,Newport,Zip Code Area,WA,Washington,p3,NWPPc
99157,Northport,Zip Code Area,WA,Washington,p3,NWPPc
99158,Oakesdale,Zip Code Area,WA,Washington,p3,NWPPc
99159,Odessa,Zip Code Area,WA,Washington,p3,NWPPc
99160,Orient,Zip Code Area,WA,Washington,p3,NWPPc
99161,Palouse,Zip Code Area,WA,Washington,p3,NWPPc
99163,Pullman,Zip Code Area,WA,Washington,p3,NWPPc
99164,Pullman,Zip Code Area,WA,Washington,p3,NWPPc
99166,Republic,Zip Code Area,WA,Washington,p3,NWPPc
99167,Rice,Zip Code Area,WA,Washington,p3,NWPPc
99169,Ritzville,Zip Code Area,WA,Washington,p3,NWPPc
99170,Rosalia,Zip Code Area,WA,Washington,p3,NWPPc
99171,Saint John,Zip Code Area,WA,Washington,p3,NWPPc
99173,Springdale,Zip Code Area,WA,Washington,p3,NWPPc
99174,Steptoe,Post Office or large volume customer,WA,Washington,p3,NWPPc
99176,Thornton,Zip Code Area,WA,Washington,p3,NWPPc
99179,Uniontown,Zip Code Area,WA,Washington,p3,NWPPc
99180,Usk,Zip Code Area,WA,Washington,p3,NWPPc
99181,Valley,Zip Code Area,WA,Washington,p3,NWPPc
99185,Wilbur,Zip Code Area,WA,Washington,p3,NWPPc
99201,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99202,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99203,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99204,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99205,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99206,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99207,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99208,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99209,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99210,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99211,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99212,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99213,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99214,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99215,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99216,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99217,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99218,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99219,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99220,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99223,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99224,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99228,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99251,Spokane,Zip Code Area,WA,Washington,p3,NWPPc
99252,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99256,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99258,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99260,Spokane,Post Office or large volume customer,WA,Washington,p3,NWPPc
99301,Pasco,Zip Code Area,WA,Washington,p3,NWPPc
99302,Pasco,Post Office or large volume customer,WA,Washington,p3,NWPPc
99326,Connell,Zip Code Area,WA,Washington,p3,NWPPc
99330,Eltopia,Zip Code Area,WA,Washington,p3,NWPPc
99333,Hooper,Post Office or large volume customer,WA,Washington,p3,NWPPc
99335,Kahlotus,Post Office or large volume customer,WA,Washington,p3,NWPPc
99341,Lind,Zip Code Area,WA,Washington,p3,NWPPc
99343,Mesa,Zip Code Area,WA,Washington,p3,NWPPc
99344,Othello,Zip Code Area,WA,Washington,p3,NWPPc
99371,Washtucna,Zip Code Area,WA,Washington,p3,NWPPc
98802,East Wenatchee,Zip Code Area,WA,Washington,p4,NWPPc
98813,Bridgeport,Zip Code Area,WA,Washington,p4,NWPPc
98823,Ephrata,Zip Code Area,WA,Washington,p4,NWPPc
98824,George,Post Office or large volume customer,WA,Washington,p4,NWPPc
98830,Mansfield,Zip Code Area,WA,Washington,p4,NWPPc
98832,Marlin,Zip Code Area,WA,Washington,p4,NWPPc
98837,Moses Lake,Zip Code Area,WA,Washington,p4,NWPPc
98843,Orondo,Zip Code Area,WA,Washington,p4,NWPPc
98845,Palisades,Zip Code Area,WA,Washington,p4,NWPPc
98848,Quincy,Zip Code Area,WA,Washington,p4,NWPPc
98850,Rock Island,Zip Code Area,WA,Washington,p4,NWPPc
98851,Soap Lake,Zip Code Area,WA,Washington,p4,NWPPc
98853,Stratford,Post Office or large volume customer,WA,Washington,p4,NWPPc
98857,Warden,Zip Code Area,WA,Washington,p4,NWPPc
98858,Waterville,Zip Code Area,WA,Washington,p4,NWPPc
98860,Wilson Creek,Zip Code Area,WA,Washington,p4,NWPPc
99115,Coulee City,Zip Code Area,WA,Washington,p4,NWPPc
99123,Electric City,Zip Code Area,WA,Washington,p4,NWPPc
99133,Grand Coulee,Zip Code Area,WA,Washington,p4,NWPPc
99135,Hartline,Zip Code Area,WA,Washington,p4,NWPPc
99321,Beverly,Zip Code Area,WA,Washington,p4,NWPPc
99349,Mattawa,Zip Code Area,WA,Washington,p4,NWPPc
99357,Royal City,Zip Code Area,WA,Washington,p4,NWPPc
97001,Antelope,Zip Code Area,OR,Oregon,p5,NWPPc
97002,Aurora,Zip Code Area,OR,Oregon,p5,NWPPc
97003,Beaverton,Zip Code Area,OR,Oregon,p5,NWPPc
97004,Beavercreek,Zip Code Area,OR,Oregon,p5,NWPPc
97005,Beaverton,Zip Code Area,OR,Oregon,p5,NWPPc
97006,Beaverton,Zip Code Area,OR,Oregon,p5,NWPPc
97007,Beaverton,Zip Code Area,OR,Oregon,p5,NWPPc
97008,Beaverton,Zip Code Area,OR,Oregon,p5,NWPPc
97009,Boring,Zip Code Area,OR,Oregon,p5,NWPPc
97010,Bridal Veil,Zip Code Area,OR,Oregon,p5,NWPPc
97011,Brightwood,Zip Code Area,OR,Oregon,p5,NWPPc
97013,Canby,Zip Code Area,OR,Oregon,p5,NWPPc
97014,Cascade Locks,Zip Code Area,OR,Oregon,p5,NWPPc
97015,Clackamas,Zip Code Area,OR,Oregon,p5,NWPPc
97016,Clatskanie,Zip Code Area,OR,Oregon,p5,NWPPc
97017,Colton,Zip Code Area,OR,Oregon,p5,NWPPc
97018,Columbia City,Zip Code Area,OR,Oregon,p5,NWPPc
97019,Corbett,Zip Code Area,OR,Oregon,p5,NWPPc
97020,Donald,Zip Code Area,OR,Oregon,p5,NWPPc
97021,Dufur,Zip Code Area,OR,Oregon,p5,NWPPc
97022,Eagle Creek,Zip Code Area,OR,Oregon,p5,NWPPc
97023,Estacada,Zip Code Area,OR,Oregon,p5,NWPPc
97024,Fairview,Zip Code Area,OR,Oregon,p5,NWPPc
97026,Gervais,Zip Code Area,OR,Oregon,p5,NWPPc
97027,Gladstone,Zip Code Area,OR,Oregon,p5,NWPPc
97028,Government Camp,Zip Code Area,OR,Oregon,p5,NWPPc
97029,Grass Valley,Zip Code Area,OR,Oregon,p5,NWPPc
97030,Gresham,Zip Code Area,OR,Oregon,p5,NWPPc
97031,Hood River,Zip Code Area,OR,Oregon,p5,NWPPc
97032,Hubbard,Zip Code Area,OR,Oregon,p5,NWPPc
97033,Kent,Zip Code Area,OR,Oregon,p5,NWPPc
97034,Lake Oswego,Zip Code Area,OR,Oregon,p5,NWPPc
97035,Lake Oswego,Zip Code Area,OR,Oregon,p5,NWPPc
97036,Marylhurst,Post Office or large volume customer,OR,Oregon,p5,NWPPc
97037,Maupin,Zip Code Area,OR,Oregon,p5,NWPPc
97038,Molalla,Zip Code Area,OR,Oregon,p5,NWPPc
97039,Moro,Zip Code Area,OR,Oregon,p5,NWPPc
97040,Mosier,Zip Code Area,OR,Oregon,p5,NWPPc
97041,Mount Hood Parkdale,Zip Code Area,OR,Oregon,p5,NWPPc
97042,Mulino,Zip Code Area,OR,Oregon,p5,NWPPc
97044,Odell,Zip Code Area,OR,Oregon,p5,NWPPc
97045,Oregon City,Zip Code Area,OR,Oregon,p5,NWPPc
97048,Rainier,Zip Code Area,OR,Oregon,p5,NWPPc
97049,Rhododendron,Zip Code Area,OR,Oregon,p5,NWPPc
97050,Rufus,Zip Code Area,OR,Oregon,p5,NWPPc
97051,Saint Helens,Zip Code Area,OR,Oregon,p5,NWPPc
97053,Warren,Zip Code Area,OR,Oregon,p5,NWPPc
97054,Deer Island,Zip Code Area,OR,Oregon,p5,NWPPc
97055,Sandy,Zip Code Area,OR,Oregon,p5,NWPPc
97056,Scappoose,Zip Code Area,OR,Oregon,p5,NWPPc
97057,Shaniko,Zip Code Area,OR,Oregon,p5,NWPPc
97058,The Dalles,Zip Code Area,OR,Oregon,p5,NWPPc
97060,Troutdale,Zip Code Area,OR,Oregon,p5,NWPPc
97062,Tualatin,Zip Code Area,OR,Oregon,p5,NWPPc
97063,Tygh Valley,Zip Code Area,OR,Oregon,p5,NWPPc
97064,Vernonia,Zip Code Area,OR,Oregon,p5,NWPPc
97065,Wasco,Zip Code Area,OR,Oregon,p5,NWPPc
97067,Welches,Zip Code Area,OR,Oregon,p5,NWPPc
97068,West Linn,Zip Code Area,OR,Oregon,p5,NWPPc
97070,Wilsonville,Zip Code Area,OR,Oregon,p5,NWPPc
97071,Woodburn,Zip Code Area,OR,Oregon,p5,NWPPc
97075,Beaverton,Post Office or large volume customer,OR,Oregon,p5,NWPPc
97076,Beaverton,Post Office or large volume customer,OR,Oregon,p5,NWPPc
97077,Beaverton,Post Office or large volume customer,OR,Oregon,p5,NWPPc
97078,Beaverton,Zip Code Area,OR,Oregon,p5,NWPPc
97079,Beaverton,Post Office or large volume customer,OR,Oregon,p5,NWPPc
97080,Gresham,Zip Code Area,OR,Oregon,p5,NWPPc
97086,Happy Valley,Zip Code Area,OR,Oregon,p5,NWPPc
97089,Damascus,Zip Code Area,OR,Oregon,p5,NWPPc
97101,Amity,Zip Code Area,OR,Oregon,p5,NWPPc
97102,Arch Cape,Zip Code Area,OR,Oregon,p5,NWPPc
97103,Astoria,Zip Code Area,OR,Oregon,p5,NWPPc
97106,Banks,Zip Code Area,OR,Oregon,p5,NWPPc
97107,Bay City,Zip Code Area,OR,Oregon,p5,NWPPc
97108,Beaver,Zip Code Area,OR,Oregon,p5,NWPPc
97109,Buxton,Zip Code Area,OR,Oregon,p5,NWPPc
97110,Cannon Beach,Zip Code Area,OR,Oregon,p5,NWPPc
97111,Carlton,Zip Code Area,OR,Oregon,p5,NWPPc
97112,Cloverdale,Zip Code Area,OR,Oregon,p5,NWPPc
97113,Cornelius,Zip Code Area,OR,Oregon,p5,NWPPc
97114,Dayton,Zip Code Area,OR,Oregon,p5,NWPPc
97115,Dundee,Zip Code Area,OR,Oregon,p5,NWPPc
97116,Forest Grove,Zip Code Area,OR,Oregon,p5,NWPPc
97117,Gales Creek,Zip Code Area,OR,Oregon,p5,NWPPc
