Dependency=CEC Climate Zone	Dependency=County	Option=North-Central	Option=Northern	Option=South-Central	Option=Southern	Option=Void	source_count	source_weight	sampling_probability
11	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
12	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
13	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
14	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
15	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
16	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
2	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
3	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
4	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
5	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
6	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
7	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
8	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
9	AK, Valdez-Cordova Census Area	0	0	0	0	1	1	1	0
None	AK, Valdez-Cordova Census Area	0	1	0	0	0	1	1	4.55558e-05
1	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
10	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
11	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
12	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
13	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
14	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
15	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
16	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
2	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
3	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
4	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
5	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
6	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
7	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
8	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
9	AK, Wrangell City and Borough	0	0	0	0	1	1	1	0
None	AK, Wrangell City and Borough	0	1	0	0	0	1	1	1.05031e-05
1	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
10	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
11	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
12	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
13	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
14	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
15	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
16	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
2	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
3	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
4	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
5	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
6	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
7	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
8	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
9	AK, Yakutat City and Borough	0	0	0	0	1	1	1	0
None	AK, Yakutat City and Borough	0	1	0	0	0	1	1	2.91671e-06
1	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
10	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
11	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
12	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
13	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
14	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
15	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
16	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
2	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
3	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
4	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
5	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
6	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
7	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
8	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
9	AK, Yukon-Koyukuk Census Area	0	0	0	0	1	1	1	0
None	AK, Yukon-Koyukuk Census Area	0	1	0	0	0	1	1	3.0286e-05
1	AL, Autauga County	0	0	0	0	1	1	1	0
10	AL, Autauga County	0	0	0	0	1	1	1	0
11	AL, Autauga County	0	0	0	0	1	1	1	0
12	AL, Autauga County	0	0	0	0	1	1	1	0
13	AL, Autauga County	0	0	0	0	1	1	1	0
14	AL, Autauga County	0	0	0	0	1	1	1	0
15	AL, Autauga County	0	0	0	0	1	1	1	0
16	AL, Autauga County	0	0	0	0	1	1	1	0
2	AL, Autauga County	0	0	0	0	1	1	1	0
3	AL, Autauga County	0	0	0	0	1	1	1	0
4	AL, Autauga County	0	0	0	0	1	1	1	0
5	AL, Autauga County	0	0	0	0	1	1	1	0
6	AL, Autauga County	0	0	0	0	1	1	1	0
7	AL, Autauga County	0	0	0	0	1	1	1	0
8	AL, Autauga County	0	0	0	0	1	1	1	0
9	AL, Autauga County	0	0	0	0	1	1	1	0
None	AL, Autauga County	0	0	1	0	0	1	1	0.000169438
1	AL, Baldwin County	0	0	0	0	1	1	1	0
10	AL, Baldwin County	0	0	0	0	1	1	1	0
11	AL, Baldwin County	0	0	0	0	1	1	1	0
12	AL, Baldwin County	0	0	0	0	1	1	1	0
13	AL, Baldwin County	0	0	0	0	1	1	1	0
14	AL, Baldwin County	0	0	0	0	1	1	1	0
15	AL, Baldwin County	0	0	0	0	1	1	1	0
16	AL, Baldwin County	0	0	0	0	1	1	1	0
2	AL, Baldwin County	0	0	0	0	1	1	1	0
3	AL, Baldwin County	0	0	0	0	1	1	1	0
4	AL, Baldwin County	0	0	0	0	1	1	1	0
5	AL, Baldwin County	0	0	0	0	1	1	1	0
6	AL, Baldwin County	0	0	0	0	1	1	1	0
7	AL, Baldwin County	0	0	0	0	1	1	1	0
8	AL, Baldwin County	0	0	0	0	1	1	1	0
9	AL, Baldwin County	0	0	0	0	1	1	1	0
None	AL, Baldwin County	0	0	0	1	0	1	1	0.000802499
1	AL, Barbour County	0	0	0	0	1	1	1	0
10	AL, Barbour County	0	0	0	0	1	1	1	0
11	AL, Barbour County	0	0	0	0	1	1	1	0
12	AL, Barbour County	0	0	0	0	1	1	1	0
13	AL, Barbour County	0	0	0	0	1	1	1	0
14	AL, Barbour County	0	0	0	0	1	1	1	0
15	AL, Barbour County	0	0	0	0	1	1	1	0
16	AL, Barbour County	0	0	0	0	1	1	1	0
2	AL, Barbour County	0	0	0	0	1	1	1	0
3	AL, Barbour County	0	0	0	0	1	1	1	0
4	AL, Barbour County	0	0	0	0	1	1	1	0
5	AL, Barbour County	0	0	0	0	1	1	1	0
6	AL, Barbour County	0	0	0	0	1	1	1	0
7	AL, Barbour County	0	0	0	0	1	1	1	0
8	AL, Barbour County	0	0	0	0	1	1	1	0
9	AL, Barbour County	0	0	0	0	1	1	1	0
None	AL, Barbour County	0	0	1	0	0	1	1	8.80385e-05
1	AL, Bibb County	0	0	0	0	1	1	1	0
10	AL, Bibb County	0	0	0	0	1	1	1	0
11	AL, Bibb County	0	0	0	0	1	1	1	0
12	AL, Bibb County	0	0	0	0	1	1	1	0
13	AL, Bibb County	0	0	0	0	1	1	1	0
14	AL, Bibb County	0	0	0	0	1	1	1	0
15	AL, Bibb County	0	0	0	0	1	1	1	0
16	AL, Bibb County	0	0	0	0	1	1	1	0
2	AL, Bibb County	0	0	0	0	1	1	1	0
3	AL, Bibb County	0	0	0	0	1	1	1	0
4	AL, Bibb County	0	0	0	0	1	1	1	0
5	AL, Bibb County	0	0	0	0	1	1	1	0
6	AL, Bibb County	0	0	0	0	1	1	1	0
7	AL, Bibb County	0	0	0	0	1	1	1	0
8	AL, Bibb County	0	0	0	0	1	1	1	0
9	AL, Bibb County	0	0	0	0	1	1	1	0
None	AL, Bibb County	0	0	1	0	0	1	1	6.69277e-05
1	AL, Blount County	0	0	0	0	1	1	1	0
10	AL, Blount County	0	0	0	0	1	1	1	0
11	AL, Blount County	0	0	0	0	1	1	1	0
12	AL, Blount County	0	0	0	0	1	1	1	0
13	AL, Blount County	0	0	0	0	1	1	1	0
14	AL, Blount County	0	0	0	0	1	1	1	0
15	AL, Blount County	0	0	0	0	1	1	1	0
16	AL, Blount County	0	0	0	0	1	1	1	0
2	AL, Blount County	0	0	0	0	1	1	1	0
3	AL, Blount County	0	0	0	0	1	1	1	0
4	AL, Blount County	0	0	0	0	1	1	1	0
5	AL, Blount County	0	0	0	0	1	1	1	0
6	AL, Blount County	0	0	0	0	1	1	1	0
7	AL, Blount County	0	0	0	0	1	1	1	0
8	AL, Blount County	0	0	0	0	1	1	1	0
9	AL, Blount County	0	0	0	0	1	1	1	0
None	AL, Blount County	0	0	1	0	0	1	1	0.000177912
1	AL, Bullock County	0	0	0	0	1	1	1	0
10	AL, Bullock County	0	0	0	0	1	1	1	0
11	AL, Bullock County	0	0	0	0	1	1	1	0
12	AL, Bullock County	0	0	0	0	1	1	1	0
13	AL, Bullock County	0	0	0	0	1	1	1	0
14	AL, Bullock County	0	0	0	0	1	1	1	0
15	AL, Bullock County	0	0	0	0	1	1	1	0
16	AL, Bullock County	0	0	0	0	1	1	1	0
2	AL, Bullock County	0	0	0	0	1	1	1	0
3	AL, Bullock County	0	0	0	0	1	1	1	0
4	AL, Bullock County	0	0	0	0	1	1	1	0
5	AL, Bullock County	0	0	0	0	1	1	1	0
6	AL, Bullock County	0	0	0	0	1	1	1	0
7	AL, Bullock County	0	0	0	0	1	1	1	0
8	AL, Bullock County	0	0	0	0	1	1	1	0
9	AL, Bullock County	0	0	0	0	1	1	1	0
None	AL, Bullock County	0	0	1	0	0	1	1	3.32848e-05
1	AL, Butler County	0	0	0	0	1	1	1	0
10	AL, Butler County	0	0	0	0	1	1	1	0
11	AL, Butler County	0	0	0	0	1	1	1	0
12	AL, Butler County	0	0	0	0	1	1	1	0
13	AL, Butler County	0	0	0	0	1	1	1	0
14	AL, Butler County	0	0	0	0	1	1	1	0
15	AL, Butler County	0	0	0	0	1	1	1	0
16	AL, Butler County	0	0	0	0	1	1	1	0
2	AL, Butler County	0	0	0	0	1	1	1	0
3	AL, Butler County	0	0	0	0	1	1	1	0
4	AL, Butler County	0	0	0	0	1	1	1	0
5	AL, Butler County	0	0	0	0	1	1	1	0
6	AL, Butler County	0	0	0	0	1	1	1	0
7	AL, Butler County	0	0	0	0	1	1	1	0
8	AL, Butler County	0	0	0	0	1	1	1	0
9	AL, Butler County	0	0	0	0	1	1	1	0
None	AL, Butler County	0	0	1	0	0	1	1	7.39546e-05
1	AL, Calhoun County	0	0	0	0	1	1	1	0
10	AL, Calhoun County	0	0	0	0	1	1	1	0
11	AL, Calhoun County	0	0	0	0	1	1	1	0
12	AL, Calhoun County	0	0	0	0	1	1	1	0
13	AL, Calhoun County	0	0	0	0	1	1	1	0
14	AL, Calhoun County	0	0	0	0	1	1	1	0
15	AL, Calhoun County	0	0	0	0	1	1	1	0
16	AL, Calhoun County	0	0	0	0	1	1	1	0
2	AL, Calhoun County	0	0	0	0	1	1	1	0
3	AL, Calhoun County	0	0	0	0	1	1	1	0
4	AL, Calhoun County	0	0	0	0	1	1	1	0
5	AL, Calhoun County	0	0	0	0	1	1	1	0
6	AL, Calhoun County	0	0	0	0	1	1	1	0
7	AL, Calhoun County	0	0	0	0	1	1	1	0
8	AL, Calhoun County	0	0	0	0	1	1	1	0
9	AL, Calhoun County	0	0	0	0	1	1	1	0
None	AL, Calhoun County	0	0	1	0	0	1	1	0.000397791
1	AL, Chambers County	0	0	0	0	1	1	1	0
10	AL, Chambers County	0	0	0	0	1	1	1	0
11	AL, Chambers County	0	0	0	0	1	1	1	0
12	AL, Chambers County	0	0	0	0	1	1	1	0
13	AL, Chambers County	0	0	0	0	1	1	1	0
14	AL, Chambers County	0	0	0	0	1	1	1	0
15	AL, Chambers County	0	0	0	0	1	1	1	0
16	AL, Chambers County	0	0	0	0	1	1	1	0
2	AL, Chambers County	0	0	0	0	1	1	1	0
3	AL, Chambers County	0	0	0	0	1	1	1	0
4	AL, Chambers County	0	0	0	0	1	1	1	0
5	AL, Chambers County	0	0	0	0	1	1	1	0
6	AL, Chambers County	0	0	0	0	1	1	1	0
7	AL, Chambers County	0	0	0	0	1	1	1	0
8	AL, Chambers County	0	0	0	0	1	1	1	0
9	AL, Chambers County	0	0	0	0	1	1	1	0
None	AL, Chambers County	0	0	1	0	0	1	1	0.000126105
1	AL, Cherokee County	0	0	0	0	1	1	1	0
10	AL, Cherokee County	0	0	0	0	1	1	1	0
11	AL, Cherokee County	0	0	0	0	1	1	1	0
12	AL, Cherokee County	0	0	0	0	1	1	1	0
13	AL, Cherokee County	0	0	0	0	1	1	1	0
14	AL, Cherokee County	0	0	0	0	1	1	1	0
15	AL, Cherokee County	0	0	0	0	1	1	1	0
16	AL, Cherokee County	0	0	0	0	1	1	1	0
2	AL, Cherokee County	0	0	0	0	1	1	1	0
3	AL, Cherokee County	0	0	0	0	1	1	1	0
4	AL, Cherokee County	0	0	0	0	1	1	1	0
5	AL, Cherokee County	0	0	0	0	1	1	1	0
6	AL, Cherokee County	0	0	0	0	1	1	1	0
7	AL, Cherokee County	0	0	0	0	1	1	1	0
8	AL, Cherokee County	0	0	0	0	1	1	1	0
9	AL, Cherokee County	0	0	0	0	1	1	1	0
None	AL, Cherokee County	0	0	1	0	0	1	1	0.000121293
1	AL, Chilton County	0	0	0	0	1	1	1	0
10	AL, Chilton County	0	0	0	0	1	1	1	0
11	AL, Chilton County	0	0	0	0	1	1	1	0
12	AL, Chilton County	0	0	0	0	1	1	1	0
13	AL, Chilton County	0	0	0	0	1	1	1	0
14	AL, Chilton County	0	0	0	0	1	1	1	0
15	AL, Chilton County	0	0	0	0	1	1	1	0
16	AL, Chilton County	0	0	0	0	1	1	1	0
2	AL, Chilton County	0	0	0	0	1	1	1	0
3	AL, Chilton County	0	0	0	0	1	1	1	0
4	AL, Chilton County	0	0	0	0	1	1	1	0
5	AL, Chilton County	0	0	0	0	1	1	1	0
6	AL, Chilton County	0	0	0	0	1	1	1	0
7	AL, Chilton County	0	0	0	0	1	1	1	0
8	AL, Chilton County	0	0	0	0	1	1	1	0
9	AL, Chilton County	0	0	0	0	1	1	1	0
None	AL, Chilton County	0	0	1	0	0	1	1	0.000143673
1	AL, Choctaw County	0	0	0	0	1	1	1	0
10	AL, Choctaw County	0	0	0	0	1	1	1	0
11	AL, Choctaw County	0	0	0	0	1	1	1	0
12	AL, Choctaw County	0	0	0	0	1	1	1	0
13	AL, Choctaw County	0	0	0	0	1	1	1	0
14	AL, Choctaw County	0	0	0	0	1	1	1	0
15	AL, Choctaw County	0	0	0	0	1	1	1	0
16	AL, Choctaw County	0	0	0	0	1	1	1	0
2	AL, Choctaw County	0	0	0	0	1	1	1	0
3	AL, Choctaw County	0	0	0	0	1	1	1	0
4	AL, Choctaw County	0	0	0	0	1	1	1	0
5	AL, Choctaw County	0	0	0	0	1	1	1	0
6	AL, Choctaw County	0	0	0	0	1	1	1	0
7	AL, Choctaw County	0	0	0	0	1	1	1	0
8	AL, Choctaw County	0	0	0	0	1	1	1	0
9	AL, Choctaw County	0	0	0	0	1	1	1	0
None	AL, Choctaw County	0	0	1	0	0	1	1	5.40151e-05
1	AL, Clarke County	0	0	0	0	1	1	1	0
10	AL, Clarke County	0	0	0	0	1	1	1	0
11	AL, Clarke County	0	0	0	0	1	1	1	0
12	AL, Clarke County	0	0	0	0	1	1	1	0
13	AL, Clarke County	0	0	0	0	1	1	1	0
14	AL, Clarke County	0	0	0	0	1	1	1	0
15	AL, Clarke County	0	0	0	0	1	1	1	0
16	AL, Clarke County	0	0	0	0	1	1	1	0
2	AL, Clarke County	0	0	0	0	1	1	1	0
3	AL, Clarke County	0	0	0	0	1	1	1	0
4	AL, Clarke County	0	0	0	0	1	1	1	0
5	AL, Clarke County	0	0	0	0	1	1	1	0
6	AL, Clarke County	0	0	0	0	1	1	1	0
7	AL, Clarke County	0	0	0	0	1	1	1	0
8	AL, Clarke County	0	0	0	0	1	1	1	0
9	AL, Clarke County	0	0	0	0	1	1	1	0
None	AL, Clarke County	0	0	1	0	0	1	1	9.39092e-05
1	AL, Clay County	0	0	0	0	1	1	1	0
10	AL, Clay County	0	0	0	0	1	1	1	0
11	AL, Clay County	0	0	0	0	1	1	1	0
12	AL, Clay County	0	0	0	0	1	1	1	0
13	AL, Clay County	0	0	0	0	1	1	1	0
14	AL, Clay County	0	0	0	0	1	1	1	0
15	AL, Clay County	0	0	0	0	1	1	1	0
16	AL, Clay County	0	0	0	0	1	1	1	0
2	AL, Clay County	0	0	0	0	1	1	1	0
3	AL, Clay County	0	0	0	0	1	1	1	0
4	AL, Clay County	0	0	0	0	1	1	1	0
5	AL, Clay County	0	0	0	0	1	1	1	0
6	AL, Clay County	0	0	0	0	1	1	1	0
7	AL, Clay County	0	0	0	0	1	1	1	0
8	AL, Clay County	0	0	0	0	1	1	1	0
9	AL, Clay County	0	0	0	0	1	1	1	0
None	AL, Clay County	0	0	1	0	0	1	1	5.03151e-05
1	AL, Cleburne County	0	0	0	0	1	1	1	0
10	AL, Cleburne County	0	0	0	0	1	1	1	0
11	AL, Cleburne County	0	0	0	0	1	1	1	0
12	AL, Cleburne County	0	0	0	0	1	1	1	0
13	AL, Cleburne County	0	0	0	0	1	1	1	0
14	AL, Cleburne County	0	0	0	0	1	1	1	0
15	AL, Cleburne County	0	0	0	0	1	1	1	0
16	AL, Cleburne County	0	0	0	0	1	1	1	0
2	AL, Cleburne County	0	0	0	0	1	1	1	0
3	AL, Cleburne County	0	0	0	0	1	1	1	0
4	AL, Cleburne County	0	0	0	0	1	1	1	0
5	AL, Cleburne County	0	0	0	0	1	1	1	0
6	AL, Cleburne County	0	0	0	0	1	1	1	0
7	AL, Cleburne County	0	0	0	0	1	1	1	0
8	AL, Cleburne County	0	0	0	0	1	1	1	0
9	AL, Cleburne County	0	0	0	0	1	1	1	0
None	AL, Cleburne County	0	0	1	0	0	1	1	4.98974e-05
1	AL, Coffee County	0	0	0	0	1	1	1	0
10	AL, Coffee County	0	0	0	0	1	1	1	0
11	AL, Coffee County	0	0	0	0	1	1	1	0
12	AL, Coffee County	0	0	0	0	1	1	1	0
13	AL, Coffee County	0	0	0	0	1	1	1	0
14	AL, Coffee County	0	0	0	0	1	1	1	0
15	AL, Coffee County	0	0	0	0	1	1	1	0
16	AL, Coffee County	0	0	0	0	1	1	1	0
2	AL, Coffee County	0	0	0	0	1	1	1	0
3	AL, Coffee County	0	0	0	0	1	1	1	0
4	AL, Coffee County	0	0	0	0	1	1	1	0
5	AL, Coffee County	0	0	0	0	1	1	1	0
6	AL, Coffee County	0	0	0	0	1	1	1	0
7	AL, Coffee County	0	0	0	0	1	1	1	0
8	AL, Coffee County	0	0	0	0	1	1	1	0
9	AL, Coffee County	0	0	0	0	1	1	1	0
None	AL, Coffee County	0	0	1	0	0	1	1	0.000170542
1	AL, Colbert County	0	0	0	0	1	1	1	0
10	AL, Colbert County	0	0	0	0	1	1	1	0
11	AL, Colbert County	0	0	0	0	1	1	1	0
12	AL, Colbert County	0	0	0	0	1	1	1	0
13	AL, Colbert County	0	0	0	0	1	1	1	0
14	AL, Colbert County	0	0	0	0	1	1	1	0
15	AL, Colbert County	0	0	0	0	1	1	1	0
16	AL, Colbert County	0	0	0	0	1	1	1	0
2	AL, Colbert County	0	0	0	0	1	1	1	0
3	AL, Colbert County	0	0	0	0	1	1	1	0
4	AL, Colbert County	0	0	0	0	1	1	1	0
5	AL, Colbert County	0	0	0	0	1	1	1	0
6	AL, Colbert County	0	0	0	0	1	1	1	0
7	AL, Colbert County	0	0	0	0	1	1	1	0
8	AL, Colbert County	0	0	0	0	1	1	1	0
9	AL, Colbert County	0	0	0	0	1	1	1	0
None	AL, Colbert County	0	0	1	0	0	1	1	0.000195114
1	AL, Conecuh County	0	0	0	0	1	1	1	0
10	AL, Conecuh County	0	0	0	0	1	1	1	0
11	AL, Conecuh County	0	0	0	0	1	1	1	0
12	AL, Conecuh County	0	0	0	0	1	1	1	0
13	AL, Conecuh County	0	0	0	0	1	1	1	0
14	AL, Conecuh County	0	0	0	0	1	1	1	0
15	AL, Conecuh County	0	0	0	0	1	1	1	0
16	AL, Conecuh County	0	0	0	0	1	1	1	0
2	AL, Conecuh County	0	0	0	0	1	1	1	0
3	AL, Conecuh County	0	0	0	0	1	1	1	0
4	AL, Conecuh County	0	0	0	0	1	1	1	0
5	AL, Conecuh County	0	0	0	0	1	1	1	0
6	AL, Conecuh County	0	0	0	0	1	1	1	0
7	AL, Conecuh County	0	0	0	0	1	1	1	0
8	AL, Conecuh County	0	0	0	0	1	1	1	0
9	AL, Conecuh County	0	0	0	0	1	1	1	0
None	AL, Conecuh County	0	0	1	0	0	1	1	5.26276e-05
1	AL, Coosa County	0	0	0	0	1	1	1	0
10	AL, Coosa County	0	0	0	0	1	1	1	0
11	AL, Coosa County	0	0	0	0	1	1	1	0
12	AL, Coosa County	0	0	0	0	1	1	1	0
13	AL, Coosa County	0	0	0	0	1	1	1	0
14	AL, Coosa County	0	0	0	0	1	1	1	0
15	AL, Coosa County	0	0	0	0	1	1	1	0
16	AL, Coosa County	0	0	0	0	1	1	1	0
2	AL, Coosa County	0	0	0	0	1	1	1	0
3	AL, Coosa County	0	0	0	0	1	1	1	0
4	AL, Coosa County	0	0	0	0	1	1	1	0
5	AL, Coosa County	0	0	0	0	1	1	1	0
6	AL, Coosa County	0	0	0	0	1	1	1	0
7	AL, Coosa County	0	0	0	0	1	1	1	0
8	AL, Coosa County	0	0	0	0	1	1	1	0
9	AL, Coosa County	0	0	0	0	1	1	1	0
None	AL, Coosa County	0	0	1	0	0	1	1	4.81369e-05
1	AL, Covington County	0	0	0	0	1	1	1	0
10	AL, Covington County	0	0	0	0	1	1	1	0
11	AL, Covington County	0	0	0	0	1	1	1	0
12	AL, Covington County	0	0	0	0	1	1	1	0
13	AL, Covington County	0	0	0	0	1	1	1	0
14	AL, Covington County	0	0	0	0	1	1	1	0
15	AL, Covington County	0	0	0	0	1	1	1	0
16	AL, Covington County	0	0	0	0	1	1	1	0
2	AL, Covington County	0	0	0	0	1	1	1	0
3	AL, Covington County	0	0	0	0	1	1	1	0
4	AL, Covington County	0	0	0	0	1	1	1	0
5	AL, Covington County	0	0	0	0	1	1	1	0
6	AL, Covington County	0	0	0	0	1	1	1	0
7	AL, Covington County	0	0	0	0	1	1	1	0
8	AL, Covington County	0	0	0	0	1	1	1	0
9	AL, Covington County	0	0	0	0	1	1	1	0
None	AL, Covington County	0	0	1	0	0	1	1	0.000140114
1	AL, Crenshaw County	0	0	0	0	1	1	1	0
10	AL, Crenshaw County	0	0	0	0	1	1	1	0
11	AL, Crenshaw County	0	0	0	0	1	1	1	0
12	AL, Crenshaw County	0	0	0	0	1	1	1	0
13	AL, Crenshaw County	0	0	0	0	1	1	1	0
14	AL, Crenshaw County	0	0	0	0	1	1	1	0
15	AL, Crenshaw County	0	0	0	0	1	1	1	0
16	AL, Crenshaw County	0	0	0	0	1	1	1	0
2	AL, Crenshaw County	0	0	0	0	1	1	1	0
3	AL, Crenshaw County	0	0	0	0	1	1	1	0
4	AL, Crenshaw County	0	0	0	0	1	1	1	0
5	AL, Crenshaw County	0	0	0	0	1	1	1	0
6	AL, Crenshaw County	0	0	0	0	1	1	1	0
7	AL, Crenshaw County	0	0	0	0	1	1	1	0
8	AL, Crenshaw County	0	0	0	0	1	1	1	0
9	AL, Crenshaw County	0	0	0	0	1	1	1	0
None	AL, Crenshaw County	0	0	1	0	0	1	1	4.9972e-05
1	AL, Cullman County	0	0	0	0	1	1	1	0
10	AL, Cullman County	0	0	0	0	1	1	1	0
11	AL, Cullman County	0	0	0	0	1	1	1	0
12	AL, Cullman County	0	0	0	0	1	1	1	0
13	AL, Cullman County	0	0	0	0	1	1	1	0
14	AL, Cullman County	0	0	0	0	1	1	1	0
15	AL, Cullman County	0	0	0	0	1	1	1	0
16	AL, Cullman County	0	0	0	0	1	1	1	0
2	AL, Cullman County	0	0	0	0	1	1	1	0
3	AL, Cullman County	0	0	0	0	1	1	1	0
4	AL, Cullman County	0	0	0	0	1	1	1	0
5	AL, Cullman County	0	0	0	0	1	1	1	0
6	AL, Cullman County	0	0	0	0	1	1	1	0
7	AL, Cullman County	0	0	0	0	1	1	1	0
8	AL, Cullman County	0	0	0	0	1	1	1	0
9	AL, Cullman County	0	0	0	0	1	1	1	0
None	AL, Cullman County	0	0	1	0	0	1	1	0.000277124
1	AL, Dale County	0	0	0	0	1	1	1	0
10	AL, Dale County	0	0	0	0	1	1	1	0
11	AL, Dale County	0	0	0	0	1	1	1	0
12	AL, Dale County	0	0	0	0	1	1	1	0
13	AL, Dale County	0	0	0	0	1	1	1	0
14	AL, Dale County	0	0	0	0	1	1	1	0
15	AL, Dale County	0	0	0	0	1	1	1	0
16	AL, Dale County	0	0	0	0	1	1	1	0
2	AL, Dale County	0	0	0	0	1	1	1	0
3	AL, Dale County	0	0	0	0	1	1	1	0
4	AL, Dale County	0	0	0	0	1	1	1	0
5	AL, Dale County	0	0	0	0	1	1	1	0
6	AL, Dale County	0	0	0	0	1	1	1	0
7	AL, Dale County	0	0	0	0	1	1	1	0
8	AL, Dale County	0	0	0	0	1	1	1	0
9	AL, Dale County	0	0	0	0	1	1	1	0
None	AL, Dale County	0	0	1	0	0	1	1	0.00017037
1	AL, Dallas County	0	0	0	0	1	1	1	0
10	AL, Dallas County	0	0	0	0	1	1	1	0
11	AL, Dallas County	0	0	0	0	1	1	1	0
12	AL, Dallas County	0	0	0	0	1	1	1	0
13	AL, Dallas County	0	0	0	0	1	1	1	0
14	AL, Dallas County	0	0	0	0	1	1	1	0
15	AL, Dallas County	0	0	0	0	1	1	1	0
16	AL, Dallas County	0	0	0	0	1	1	1	0
2	AL, Dallas County	0	0	0	0	1	1	1	0
3	AL, Dallas County	0	0	0	0	1	1	1	0
4	AL, Dallas County	0	0	0	0	1	1	1	0
5	AL, Dallas County	0	0	0	0	1	1	1	0
6	AL, Dallas County	0	0	0	0	1	1	1	0
7	AL, Dallas County	0	0	0	0	1	1	1	0
8	AL, Dallas County	0	0	0	0	1	1	1	0
9	AL, Dallas County	0	0	0	0	1	1	1	0
None	AL, Dallas County	0	0	1	0	0	1	1	0.000150997
1	AL, DeKalb County	0	0	0	0	1	1	1	0
10	AL, DeKalb County	0	0	0	0	1	1	1	0
11	AL, DeKalb County	0	0	0	0	1	1	1	0
12	AL, DeKalb County	0	0	0	0	1	1	1	0
13	AL, DeKalb County	0	0	0	0	1	1	1	0
14	AL, DeKalb County	0	0	0	0	1	1	1	0
15	AL, DeKalb County	0	0	0	0	1	1	1	0
16	AL, DeKalb County	0	0	0	0	1	1	1	0
2	AL, DeKalb County	0	0	0	0	1	1	1	0
3	AL, DeKalb County	0	0	0	0	1	1	1	0
4	AL, DeKalb County	0	0	0	0	1	1	1	0
5	AL, DeKalb County	0	0	0	0	1	1	1	0
6	AL, DeKalb County	0	0	0	0	1	1	1	0
7	AL, DeKalb County	0	0	0	0	1	1	1	0
8	AL, DeKalb County	0	0	0	0	1	1	1	0
9	AL, DeKalb County	0	0	0	0	1	1	1	0
