in.nhgis_tract_gisjoin,in.electric_utility_eia_code
G2601630524101,5109
G2601630524200,5109
G2601630524300,5109
G2601630524500,5109
G2601630524600,5109
G2601630524700,5109
G2601630524800,5109
G2601630525100,5109
G2601630525200,5109
G2601630525300,5109
G2601630525400,5109
G2601630525500,5109
G2601630525600,5109
G2601630525700,5109
G2601630525800,5109
G2601630525900,5109
G2601630526000,5109
G2601630526100,5109
G2601630526200,5109
G2601630526300,5109
G2601630526400,5109
G2601630526500,5109
G2601630527900,5109
G2601630530100,5109
G2601630530200,5109
G2601630530300,5109
G2601630530400,5109
G2601630530500,5109
G2601630530700,5109
G2601630530800,5109
G2601630530900,5109
G2601630531000,5109
G2601630531100,5109
G2601630531200,5109
G2601630531300,5109
G2601630531400,5109
G2601630531500,5109
G2601630531501,5109
G2601630531502,5109
G2601630531600,5109
G2601630531700,5109
G2601630531800,5109
G2601630531900,5109
G2601630532100,5109
G2601630532200,5109
G2601630532300,5109
G2601630532400,5109
G2601630532500,5109
G2601630532600,5109
G2601630532700,5109
G2601630533100,5109
G2601630533200,5109
G2601630533300,5109
G2601630533400,5109
G2601630533500,5109
G2601630533600,5109
G2601630533700,5109
G2601630533800,5109
G2601630533900,5109
G2601630534100,5109
G2601630534200,5109
G2601630534300,5109
G2601630534400,5109
G2601630534500,5109
G2601630534600,5109
G2601630534700,5109
G2601630534800,5109
G2601630535000,5109
G2601630535400,5109
G2601630535500,5109
G2601630535600,5109
G2601630535700,5109
G2601630535800,5109
G2601630536100,5109
G2601630536200,5109
G2601630536300,5109
G2601630536400,5109
G2601630536500,5109
G2601630536600,5109
G2601630536700,5109
G2601630536800,5109
G2601630536900,5109
G2601630537600,5109
G2601630538100,5109
G2601630538200,5109
G2601630538300,5109
G2601630538400,5109
G2601630538500,5109
G2601630538600,5109
G2601630538700,5109
G2601630538800,5109
G2601630538900,5109
G2601630539000,5109
G2601630539100,5109
G2601630539200,5109
G2601630539300,5109
G2601630539400,5109
G2601630539500,5109
G2601630539600,5109
G2601630539700,5109
G2601630540100,5109
G2601630540200,5109
G2601630540300,5109
G2601630540400,5109
G2601630540500,5109
G2601630540600,5109
G2601630540700,5109
G2601630540800,5109
G2601630540900,5109
G2601630541000,5109
G2601630541100,5109
G2601630541200,5109
G2601630541300,5109
G2601630541400,5109
G2601630541500,5109
G2601630541700,5109
G2601630541800,5109
G2601630542100,5109
G2601630542700,5109
G2601630542800,5109
G2601630542900,5109
G2601630543000,5109
G2601630543100,5109
G2601630543200,5109
G2601630543300,5109
G2601630543400,5109
G2601630543500,5109
G2601630543600,5109
G2601630543700,5109
G2601630543800,5109
G2601630543900,5109
G2601630544000,5109
G2601630544100,5109
G2601630544200,5109
G2601630544300,5109
G2601630544800,5109
G2601630545300,5109
G2601630545400,5109
G2601630545500,5109
G2601630545600,5109
G2601630545700,5109
G2601630545800,5109
G2601630545900,5109
G2601630546000,5109
G2601630546100,5109
G2601630546200,5109
G2601630546201,5109
G2601630546300,5109
G2601630546301,5109
G2601630546400,5109
G2601630546500,5109
G2601630546600,5109
G2601630546700,5109
G2601630546800,5109
G2601630546900,5109
G2601630547000,5109
G2601630547100,5109
G2601630547200,5109
G2601630550100,5109
G2601630550200,5109
G2601630550300,5109
G2601630550400,5109
G2601630550500,5109
G2601630550600,5109
G2601630550700,5109
G2601630550800,5109
G2601630550900,5109
G2601630551100,5109
G2601630551200,5109
G2601630551300,5109
G2601630551400,5109
G2601630551500,5109
G2601630551600,5109
G2601630551700,5109
G2601630551800,5109
G2601630552000,5109
G2601630552100,5109
G2601630552200,5109
G2601630552300,5109
G2601630552400,5109
G2601630552600,5109
G2601630552700,5109
G2601630552801,5109
G2601630553000,5109
G2601630553100,5109
G2601630553200,5109
G2601630553300,5109
G2601630553400,5109
G2601630553600,5109
G2601630553601,5109
G2601630553800,5109
G2601630554100,5109
G2601630554200,5109
G2601630554300,5109
G2601630554400,5109
G2601630554500,5109
G2601630554600,5109
G2601630554700,5109
G2601630554800,5109
G2601630554900,5109
G2601630555100,5109
G2601630555300,5109
G2601630555400,5109
G2601630555401,5109
G2601630555500,5109
G2601630555600,5109
G2601630556100,5109
G2601630556200,5109
G2601630556300,5109
G2601630556400,5109
G2601630556500,5109
G2601630556600,5109
G2601630556700,5109
G2601630556800,5109
G2601630556900,5109
G2601630557000,5109
G2601630557100,5109
G2601630557200,5109
G2601630557300,5109
G2601630557400,5109
G2601630557500,5109
G2601630557600,5109
G2601630557700,5109
G2601630557900,5109
G2601630557901,5109
G2601630558000,5109
G2601630558100,5109
G2601630558200,5109
G2601630558300,5109
G2601630558301,5109
G2601630558400,5109
G2601630558500,5109
G2601630558600,5109
G2601630558700,5109
G2601630558800,5109
G2601630558900,5109
G2601630559000,5109
G2601630559100,5109
G2601630559200,5109
G2601630559800,5109
G2601630560100,5109
G2601630560200,5109
G2601630560201,5109
G2601630560202,5109
G2601630560300,5109
G2601630560400,5109
G2601630560700,5109
G2601630560900,5109
G2601630561200,5109
G2601630561301,5109
G2601630561302,5109
G2601630561600,5109
G2601630561700,5109
G2601630561900,5109
G2601630562300,5109
G2601630562400,5109
G2601630562500,5109
G2601630562600,5109
G2601630562700,5109
G2601630562800,5109
G2601630562900,5109
G2601630563200,5109
G2601630563300,5109
G2601630563400,5109
G2601630563500,5109
G2601630563600,5109
G2601630563700,5109
G2601630563800,5109
G2601630563900,5109
G2601630564000,5109
G2601630564100,5109
G2601630564200,5109
G2601630564300,5109
G2601630564400,5109
G2601630564401,5109
G2601630564402,5109
G2601630564500,5109
G2601630564501,5109
G2601630564502,5109
G2601630564503,5109
G2601630564504,5109
G2601630564600,5109
G2601630564700,5109
G2601630564800,5109
G2601630564900,5109
G2601630565000,5109
G2601630565001,5109
G2601630565100,5109
G2601630565200,5109
G2601630565300,5109
G2601630565301,5109
G2601630565302,5109
G2601630565400,5109
G2601630565500,5109
G2601630565600,5109
G2601630565700,5109
G2601630565800,5109
G2601630565900,5109
G2601630566400,5109
G2601630566500,5109
G2601630566600,5109
G2601630566700,5109
G2601630566800,5109
G2601630566900,5109
G2601630567000,5109
G2601630567100,5109
G2601630567200,5109
G2601630567201,5109
G2601630567202,5109
G2601630567300,5109
G2601630567400,5109
G2601630567800,5109
G2601630567900,5109
G2601630568000,5109
G2601630568200,5109
G2601630568300,5109
G2601630568400,5109
G2601630568500,5109
G2601630568700,5109
G2601630568800,5109
G2601630568900,5109
G2601630569100,5109
G2601630569200,5109
G2601630569300,5109
G2601630569400,5109
G2601630569500,5109
G2601630569600,5109
G2601630569700,5109
G2601630569800,5109
G2601630569900,5109
G2601630570100,5109
G2601630570200,5109
G2601630570400,5109
G2601630570500,5109
G2601630570600,5109
G2601630570800,5109
G2601630570900,5109
G2601630571000,5109
G2601630571500,5109
G2601630571600,5109
G2601630571700,5109
G2601630571800,5109
G2601630571900,5109
G2601630572000,5109
G2601630572100,5109
G2601630572200,5109
G2601630572400,5109
G2601630572500,5109
G2601630572600,5109
G2601630572700,5109
G2601630572800,5109
G2601630572900,5109
G2601630573000,5109
G2601630573100,5109
G2601630573300,5109
G2601630573400,5109
G2601630573500,5109
G2601630573501,5109
G2601630573600,5109
G2601630573700,5109
G2601630573701,5109
G2601630573702,5109
G2601630573800,5109
G2601630573900,5109
G2601630574000,5109
G2601630574100,5109
G2601630574200,5109
G2601630574203,5109
G2601630574300,5109
G2601630574301,5109
G2601630574400,5109
G2601630574500,5109
G2601630574600,5109
G2601630574700,5109
G2601630574800,5109
G2601630574900,5109
G2601630575000,5109
G2601630575100,5109
G2601630575200,5109
G2601630575300,5109
G2601630575400,5109
G2601630575401,5109
G2601630575500,5109
G2601630575600,5109
G2601630576000,5109
G2601630576001,5109
G2601630576100,5109
G2601630576200,5109
G2601630576300,5109
G2601630576400,5109
G2601630576500,5109
G2601630576600,5109
G2601630576700,5109
G2601630577000,5109
G2601630577100,5109
G2601630577200,5109
G2601630577300,5109
G2601630577400,5109
G2601630577500,5109
G2601630577600,5109
G2601630577700,5109
G2601630577800,5109
G2601630577900,5109
G2601630578000,5109
G2601630578500,5109
G2601630578600,5109
G2601630579000,5109
G2601630579100,5109
G2601630579200,5109
G2601630579300,5109
G2601630579500,5109
G2601630579501,5109
G2601630579600,5109
G2601630579700,5109
G2601630579800,5109
G2601630579900,5109
G2601630580100,5109
G2601630580200,5109
G2601630580300,5109
G2601630580400,5109
G2601630580500,5109
G2601630580600,5109
G2601630580700,5109
G2601630580800,5109
G2601630580900,5109
G2601630581100,5109
G2601630581101,5109
G2601630581200,5109
G2601630581500,5109
G2601630581600,5109
G2601630581800,5109
G2601630581900,5109
G2601630582000,5109
G2601630582100,5109
G2601630583000,5109
G2601630583001,5109
G2601630583100,5109
G2601630583101,5109
G2601630583200,5109
G2601630583300,5109
G2601630583400,5109
G2601630583500,5109
G2601630583600,5109
G2601630583700,5109
G2601630583800,5109
G2601630583900,5109
G2601630584000,5109
G2601630584100,5109
G2601630584200,5109
G2601630584300,5109
G2601630584400,5109
G2601630584500,5109
G2601630584501,5109
G2601630584600,5109
G2601630584700,5109
G2601630584800,5109
G2601630584801,5109
G2601630584802,5109
G2601630585500,5109
G2601630585600,5109
G2601630585700,5109
G2601630585800,5109
G2601630585900,5109
G2601630586000,5109
G2601630586200,5109
G2601630586201,5109
G2601630586300,5109
G2601630587000,5109
G2601630587900,5109
G2601630588000,5109
G2601630588001,5109
G2601630588002,5109
G2601630588100,5109
G2601630588101,5109
G2601630588102,5109
G2601630588200,5109
G2601630588300,5109
G2601630588400,5109
G2601630589300,5109
G2601630589400,5109
G2601630589401,5109
G2601630589402,5109
G2601630590400,5109
G2601630590401,5109
G2601630590500,5109
G2601630590600,5109
G2601630591500,5109
G2601630591501,5109
G2601630591502,5109
G2601630591600,5109
G2601630591700,5109
G2601630591800,5109
G2601630591900,5109
G2601630592000,5109
G2601630593000,5109
G2601630593001,5109
G2601630593200,5109
G2601630593300,5109
G2601630593301,5109
G2601630594000,5109
G2601630594100,5109
G2601630594200,5109
G2601630594300,5109
G2601630594400,5109
G2601630594401,5109
G2601630594500,5109
G2601630595000,5109
G2601630595100,5109
G2601630595200,5109
G2601630595201,5109
G2601630596100,5109
G2601630596200,5109
G2601630596300,5109
G2601630597000,5109
G2601630598000,5109
G2601630599000,5109
G2601630599001,5109
G2601630599100,5109
G2601630981700,5109
G2601630981800,5109
G2601630981901,5109
G2601630981902,5109
G2601630982000,5109
G2601630982101,5109
G2601630982102,5109
G2601630982200,5109
G2601630982301,5109
G2601630982302,5109
G2601630982400,5109
G2601630982500,5109
G2601630982600,5109
G2601630982700,5109
G2601630982900,5109
G2601630983100,5109
G2601630983200,5109
G2601630983301,5109
G2601630983302,5109
G2601630983400,5109
G2601630983600,5109
G2601630983700,5109
G2601630983800,5109
G2601630983901,5109
G2601630983902,5109
G2601630983903,5109
G2601630984100,5109
G2601630984200,5109
G2601630985000,5109
G2601630985100,5109
G2601630985200,5109
G2601630985400,5109
G2601630985600,5109
G2601630985700,5109
G2601630985800,5109
G2601630985900,5109
G2601630986100,5109
G2601630986300,5109
G2601630986400,5109
G2601630986501,5109
G2601630986502,5109
G2601630986600,5109
G2601630987000,5109
G2601650380100,3436
G2601650380200,3436
G2601650380300,3436
G2601650380400,4254
G2601650380500,4254
G2601650380600,4254
G2601650380700,4254
G2601650380800,4254
G2601650980100,3436
G2601650980200,3436
G2601650980300,4254
G2601650980400,4254
G2601650980500,4254
G2601650980600,4254
G2601650980700,4254
G2601650980800,4254
G2700010770100,10697
G2700010770200,10697
G2700010770300,10697
G2700010770401,10697
G2700010770402,10697
G2700010790501,10697
G2700010790503,10697
G2700010790504,10697
G2700010990100,10697
G2700010990200,10697
G2700010990300,10697
G2700010990400,10697
G2700010990500,10697
G2700030050107,689
G2700030050108,689
G2700030050109,689
G2700030050110,689
G2700030050111,689
G2700030050112,689
G2700030050113,689
G2700030050114,689
G2700030050115,689
G2700030050116,689
G2700030050208,689
G2700030050210,689
G2700030050215,689
G2700030050216,689
G2700030050217,689
G2700030050218,689
G2700030050219,689
G2700030050220,689
G2700030050221,689
G2700030050222,689
G2700030050223,689
G2700030050224,689
G2700030050225,689
G2700030050226,689
G2700030050227,689
G2700030050228,689
G2700030050229,689
G2700030050230,689
G2700030050231,689
G2700030050232,689
G2700030050233,689
G2700030050234,689
G2700030050235,689
G2700030050236,689
G2700030050237,689
G2700030050238,689
G2700030050239,689
G2700030050240,689
G2700030050241,689
G2700030050400,689
G2700030050401,689
G2700030050402,689
G2700030050501,689
G2700030050504,689
G2700030050505,689
G2700030050602,689
G2700030050605,689
G2700030050606,689
G2700030050607,689
G2700030050608,689
G2700030050609,689
G2700030050610,689
G2700030050611,689
G2700030050612,689
G2700030050702,689
G2700030050704,689
G2700030050706,689
G2700030050707,689
G2700030050709,689
G2700030050710,689
G2700030050711,689
G2700030050712,689
G2700030050805,689
G2700030050806,689
G2700030050807,689
G2700030050808,689
G2700030050809,689
G2700030050810,689
G2700030050811,689
G2700030050813,689
G2700030050814,689
G2700030050815,689
G2700030050816,689
G2700030050818,689
G2700030050819,689
G2700030050820,689
G2700030050821,689
G2700030050822,689
G2700030050823,689
G2700030050824,689
G2700030050825,689
G2700030050826,689
G2700030050827,689
G2700030050828,689
G2700030050829,689
G2700030050901,689
G2700030050902,689
G2700030051001,13781
G2700030051002,13781
G2700030051101,13781
G2700030051102,13781
G2700030051103,13781
G2700030051201,13781
G2700030051202,13781
G2700030051203,13781
G2700030051206,13781
G2700030051302,13781
G2700030051304,13781
G2700030051305,13781
G2700030051400,13781
G2700030051501,13781
G2700030051502,13781
G2700030051600,689
G2700050450100,9475
G2700050450200,9475
G2700050450300,9475
G2700050450400,9475
G2700050450500,9475
G2700050450600,9475
G2700050450700,9475
G2700050450800,10618
G2700050450900,10618
G2700050940000,14232
G2700050950100,9475
G2700050950200,9475
G2700050950300,9475
G2700050950400,9475
G2700050950500,9475
G2700050950600,9475
G2700050950700,9475
G2700050950800,10618
G2700050950900,10618
G2700050951000,14232
G2700070450101,1529
G2700070450102,1529
G2700070450201,1529
G2700070450202,1529
G2700070450300,1529
G2700070450400,1529
G2700070450500,1529
G2700070450600,1529
G2700070450703,1529
G2700070450704,1529
G2700070450705,1529
G2700070450706,1529
G2700070940001,1529
G2700070940002,1529
G2700070950100,1529
G2700070950200,1529
G2700070950300,1529
G2700070950400,1529
G2700070950500,1529
G2700070950600,1529
G2700070950700,1529
G2700070950800,1529
G2700070950900,1529
G2700090020100,689
G2700090020201,4577
G2700090020202,689
G2700090020203,4577
G2700090020205,4577
G2700090020206,5574
G2700090020300,689
G2700090021100,689
G2700090021102,689
G2700090021103,689
G2700090021104,689
G2700090021200,689
G2700090021201,689
G2700110950100,155
G2700110950200,14232
G2700110950300,155
G2700130170100,12651
G2700130170200,1884
G2700130170300,1884
G2700130170400,1884
G2700130170500,1884
G2700130170600,1884
G2700130170700,1884
G2700130170800,1884
G2700130170900,1884
G2700130171000,1884
G2700130171101,1884
G2700130171202,1884
G2700130171300,1884
G2700130171400,1884
G2700130171500,1884
G2700130171600,1884
G2700130970100,12651
G2700130970200,1884
G2700130970300,1884
G2700130970400,1884
G2700130970500,1884
G2700130970600,1884
G2700130970700,1884
G2700130970800,1884
G2700130970900,1884
G2700130971000,1884
G2700130971101,1884
G2700130971102,1884
G2700130971200,1884
G2700130971300,1884
G2700130971400,1884
G2700130971500,1884
G2700150960100,1884
G2700150960101,1884
G2700150960102,1884
G2700150960200,1884
G2700150960300,1884
G2700150960400,1884
G2700150960500,13781
G2700150960600,13781
G2700150960700,1884
G2700170070100,10697
G2700170070200,10697
G2700170070300,10697
G2700170070401,10697
G2700170070402,10697
G2700170070501,10697
G2700170070502,10697
G2700170070600,10697
G2700170940000,10697
G2700170970100,10697
G2700170970200,10697
G2700170970300,10697
G2700170970400,10697
G2700170970500,10697
G2700170970600,10697
G2700170970700,10697
G2700190090100,13781
G2700190090101,13781
G2700190090102,13781
G2700190090200,13781
G2700190090301,13781
G2700190090302,13781
G2700190090303,13781
G2700190090304,13781
G2700190090401,13781
G2700190090402,13781
G2700190090501,13781
G2700190090502,13781
G2700190090503,13781
G2700190090600,13781
G2700190090601,13781
G2700190090602,13781
G2700190090701,13781
G2700190090702,3400
G2700190090703,13781
G2700190090704,13781
G2700190090800,3400
G2700190090801,3400
G2700190090802,3400
G2700190090900,3400
G2700190090901,3400
G2700190090902,3400
G2700190091000,3400
G2700190091001,3400
G2700190091002,3400
G2700190091100,12651
G2700190091201,13781
G2700190091202,12651
G2700210940001,9475
G2700210940002,1529
G2700210960100,4577
G2700210960200,4577
G2700210960300,4577
G2700210960301,4577
G2700210960302,4577
G2700210960500,9475
G2700210960600,4577
G2700210960700,4577
G2700210960800,4577
